index,source,edge,target,edge-comments
13,Jim Carrey,is disgusted by the widespread use of,neurotoxins in vaccines,
14,Kennedy,is disgusted by the widespread use of,neurotoxins in vaccines,
184,drug companies,likely to push for mandated use of,new vaccines,
50,reactions,are unpredictable,new vaccines,
32,truth,we will find out decades from now about,new viruses,
180,mandatory flu shots,battle over bill for health care workers in,New York,
100,pharma-controlled press,includes usual suspects such as,New York Times,
169,hepatitis B vaccine,more than tripled their risk of developing autism spectrum disorder in,newborn boys,
101,hepatitis B vaccine,routine use began 1992 for all,newborns,
80,Pandemrix,also damaged,NHS medical staff,reports International Business Times
39,Alysia Osoff,allegedly told to push vaccines on sick children,Nichole Rolfe,
38,Alysia Osoff,is specifically named in,Nichole Rolfe lawsuit,
36,Connie Smith,is specifically named in,Nichole Rolfe lawsuit,
47,National Vaccine Injury Compensation Program,was created to be,non-adversarial,
212,vaccine industry,push to remove existing,non-medical legal exemptions to vaccination,
60,National Vaccine Information Center,is,non-profit charity,
280,NVIC,is,non-profit charity,
70,National Vaccine Information Center,is a,non-profit vaccine safety group,
11,Matthew Downing,following vaccination became grumpy and cried a lot the day after receiving the eight inoculations was,normal behavior,thought Crystal Downing
107,children,will never again lead,normal life,
44,Global Post,reports $13 million in financial compensaion was paid out by,Norwegian government,
54,Global Post,writes everyone was urged in 2009 to receive vaccinations by,Norwegian health authorities,
23,vaccines,are,not safe,
50,CDC,uses rather than rate of measles cases,number of measles cases,
24,dramatic rise,in,number of recommended shots,
162,Big Pharma,continually increasing,number of shots,
65,autism,increased from 1 in 88 to 1 in 68,numbers,Since 2009 when both regular flu shots AND H1N1 flu shots were given to babies and pregnant women
52,Nichole Rolfe,is more qualified to be a,nurse,than fellow students
1,Nichole Rolfe,says she was wrongfully dismissed from,nursing school at Baker College,
3,vaccine bullying curriculum,is at,nursing school at Baker College,
29,compromised immunity,thanks to,nutrition-lacking food,
18,mainstream media,is,obedient,
37,lemming society,is where public is told to,obey the government,
133,flu shots,contain questionable ingredients such as,Octoxinol-9,
253,pharmaceutical industry,numerous times accused of,omitting deaths,
90,military records,focused in on,one specific age range,
55,statistically acceptable collateral damage,of national,one-size-fits-all mandatory vaccination policies,
30,nutrition-lacking food,if not regularly eating,organic,
46,vaccine story,might be criticized for talking about,other side,
41,shingles vaccine ingredients,virtually the same as,other vaccine ingredients,
26,compromised immunity,thanks to,other vaccines,
58,vaccinated children,were the majority affected by the,outbreak,
18,measles mortality rate,given global population is not really,outrageous,given [global population]
31,CDC,statement about thimerosal removal was,outright lie,
30,thimerosal removal,statement was,outright lie,
97,CDC and Big Pharma,has between them,outright lies,
269,ethical track record,full of,outright lies,
94,mainstream media,will not expose,outright lies,
149,disabled children,may be chronically ill because of,over-vaccination,
148,sick children,may be chronically ill because of,over-vaccination,
44,reduction of thimerosal,is really an,oxymoron,
1,herd mentality,is like,pack of lemmings,
30,Vaccine Injury Compensation Program,has,paid damages,
274,trusted voices in defense of vaccine safety,are closely tied to,paid shills for pharmaceutical industry,
8,shingles vaccine,is supposed to reduce,pain,
8,millions of dollars,awarded under name of,pain and suffering,
5,Vaccine Injury Compensation Program,awarded millions of dollars under the name of,pain and suffering,
65,shingles,causes,painful skin rashes,
111,vaccine,was highly reactive for,pandemic H1N1 swine flu,
114,Australia,temporarily banned use of,pandemic H1N1 vaccine,
118,seasonal influenza vaccine,2010/2011 contains,pandemic H1N1 vaccine,that caused so many convulsions in Australian children
88,European Medicines Agency,warned in 2011 against using in under 20 years of age,Pandemrix,reports International Business Times
43,narcolepsy,occurred in children after receiving,Pandemrix,
81,NHS medical staff,some were affected by,Pandemrix,reports International Business Times
57,Norwegians,more than 2 million people were given,Pandemrix,reports Global Post
67,severe narcolepsy,developed in boy after receiving,Pandemrix,
71,Peter Todd,represented many,Pandemrix victims,reports International Business Times
91,GlaxoSmithKline,refused to acknowledge,Pandemrix-narcolepsy link,reports International Business Times
235,The Advisory Committee on Immunization Practices,is 15-member,panel of experts,
17,vaccine-related adverse outcomes,include,paralysis,
151,autism,100 percent increase in 2007 compared to 2003,parent-reported cases,2007 survey results from National Survey of Children's Health compared to 2003 survey
21,vaccine abuse,continues to show the importance of a,parent's right,
20,vaccine violence,continues to show the importance of a,parent's right,
61,SB 277,is gross violation of,parental choice,
41,Alysia Osoff,allegedly told Nichole Rolfe and other students to lie to,parents,
11,coercion methods,being taught to coerce,parents,into vaccinating children
128,state,to incarcerate in prison,parents,vaccine industry wants
16,Tdap vaccine,advised to push on,parents,
124,vaccine industry,calls for arrest of,parents of unvaccinated children,
178,mandate,recently failed due to action taken by,parents of vaccine-injured children,
4,Church of Vaccines,reprimand,parents who decide not to vaccinate,
59,SB 277,will force children who are likely to be harmed by vaccines to be injected with vaccines against,parents' consent,
93,adverse effects,experienced after flu shot vaccines include,partial facial paralysis,
88,young doctors,prefer to work with parents as,partners,in making personalized vaccine decisions
51,politicians,deliberate release,pathogens,
251,pharmaceutical industry,numerous times accused of,paying bribes,
16,patients,fight for,payment,
159,national vaccination schedule,introduction was crucial factor for success in,pediatric market,
37,Alysia Osoff,is,pediatrics instructor,
53,black children,were excluded from,Pediatrics paper,race effects
57,controversial findings,were intentionally withheld from the final draft of the,Pediatrics paper,said Dr. William Thompson
58,race effects,were excluded from,Pediatrics paper,said Dr. William Thompson
54,children with autism,experience,peer bullying,
35,vaccine story,share yours with,people you know,
20,encephalopathy,produces,permanent injury,
9,SB 277,posing grave risk of,permanent neurological injury,
215,non-medical legal exemptions to vaccination,include,personal exemption,
243,Dr. Paul Offit,has big,personal financial stake,
4,United States,administered in early 1950s,pertussis vaccine,
10,United States,administered in mid-1980s,pertussis vaccine,
179,California bill,under consideraton to make mandatory for children between 7th and 12th grade,pertussis vaccine booster doses,
69,International Business Times,reports about,Peter Todd,
45,National Vaccine Injury Compensation Program,was created to be,petitioner-friendly,
19,mainstream media,is,pharma-controlled,
34,Bush Administration,granted ability to claim vaccines were thimerosal-free even if they contained trace amounts of thimerosal,pharmaceutical companies,
61,righteous anger,after hearing cannot hold liable,pharmaceutical companies,
1,U.S. citizens,U.S. is the only country where cannot sue,pharmaceutical companies,
64,vaccine-damaged children,were damaged in the first place by,pharmaceutical companies,
12,alternative media,is not sponsored by,pharmaceutical industry,
249,questionable ethical practices,long associated with,pharmaceutical industry,
28,compromised immunity,thanks to,pharmaceuticals,
122,toxic and ineffective flu shots,are sold in,pharmacies,
214,non-medical legal exemptions to vaccination,include,philosophical exemption,
233,environmental chemicals,like,phthalates,
144,people,no longer possible to rely on the judgment of trusted,physicians,writes Marcia Angell
12,meeting of scientists,held to decide which to destroy,piece of evidence,of vaccine-autism link
23,collagen,inside,pig bones,
1,shingles vaccine,is made with,pig gelatin,
22,collagen,inside,pig skin,
102,flu shots,no more effective than,placebo,
42,bacillus thuringiensis bacteria,is inserted to kill pests and weeds of,plants,BT bacteria
108,shingles,can also lead to,pneumonia,tells CDC published warnings
111,vaccines,also lead to,pneumonia,
71,vaccinia virus-naive subjects,who were enrolled in study developed at [vaccination site],pock formation,
36,First do no harm,has become,Poison children for profit,
34,vaccine doctrine,has become,Poison children for profit,
9,line up,expected of people to get,poison picked,in herd mentality
8,people,are expected to just line right up and get,poison picked,in herd mentality
17,California government,Jim Carrey tweeted is,poisoning children,"Jim Carrey called the governor of California a fascist for signing the bill into law, tweeting, California Gov says yes to poisoning more children with mercury and aluminum in mandatory vaccines."
3,Americans,98 million have received contaminated,polio vaccine,
45,cancer viruses,were hidden in,polio vaccine,
27,Merck,has been responsible for unleashing,polio vaccine,
12,monkey kidney cells,used to create,polio vaccine,
29,National Academy of Science Institute of Medicine,confirms SV40 virus related to,polio vaccine,(IOM) Immunization Safety Committee
14,United States,administered in mid-1980s,polio vaccine,
46,cancer viruses,98 million Americans exposed from,polio vaccines,
19,CDC,confirms SV40 removed from all,polio vaccines,
6,IRS,is,political weapon,
221,powerful lobbying,manipulates,politicians,
137,flu shots,contain questionable ingredients such as,Polysorbate 80,
33,measles,can be deadly with,poor access to clean water,
34,measles,can be dealy with,poor access to medical care,
32,measles,can be deadly with,poor access to nutritious food,
19,measles mortality rate,is not really outrageous given the global,population,
20,THEY,are counting on us not comprehending vast,population,of [global society]
39,vaccine,no vaccine is completely safe in the entire,population,
52,CDC,makes no attempt to adjust for drastic,population growth,
69,measles cases,"held at around 400,000 level despite",population increase,
51,Gardasil,has not yet released,post-marking surveillance,
53,shingles vaccine ingredients,include,potassium chloride,
51,shingles vaccine ingredients,include,potassium phosphate monobasic,
220,drug companies,manipulate through,powerful lobbying,
47,uninformed consent,obtaining for a medical procedure under false pretenses is contrary to the,practice of family center care,
42,thimerosal phase out,"CDC, American Academy of Pediatrics, and FDA insisted was",precautionary measure,"insisted the CDC, American Academy of Pediatrics, and FDA"
17,flu shots,administered to,pregnant women,
18,Rho-GAM shots,given to,pregnant women,at 28 weeks if they had a negative blood type
56,thimerosal,was also given if there was any bleeding during pregnancy or if amniocentesis was done,pregnant women,
94,vaccine insert sheets,openly admit most of have never been tested for safety in,pregnant women,
95,vaccines,are not safe for,pregnant women,
188,right to informed consent,those of us trying to exercise our right are facing,prejudice,to medical risk-taking
109,mercury,is still used as ,preservative,
66,multi-dose vaccines,maybe it's time to eliminate because multi-dose vials require,preservative,
28,multi-dose vials,need,preservative,
190,thimerosal,used as,preservative,
10,vaccinated children,are up to five times more likely than unvaccinated children to contract,preventable disease,as reported by Health Freedom Alliance
51,Homeland Security Bill,snuck in last minute provision which,prevented pharmaceutical companies from lawsuits for thimerosal harm,"So if thimerosal is so safe and not an issue, why was this provision snuck in, in the eleventh hour of the Homeland Security Bill?"
163,Big Pharma,continually increasing,price of vaccines,
91,RA 27/3,still used today in,Pro-Quad,
88,MCR-5,used for,Pro-Quad Hepatitis A,
11,Jim Carrey,claims to be,pro-vaccine,
12,Kennedy,claims to be,pro-vaccine,
28,Rep. Bill Posey,"is absolutely, resolutely",pro-vaccine,said Rep. Bill Posey
227,toxins,any number may be contributing to,problem,
78,vaccines,could be major part of,problem,
65,vaccination dangers,are listed in,product inserts,
115,mainstream media,has,professional liars,
206,government partnership with Big Pharma,based on,profit-making,
259,Eli Lily drug company reps,instructed to push more,profitable drugs,According to ABC News Story (2010)
165,desire by Big Pharma,is to improve,profits,
261,higher doses,to maximize,profits,
167,protection,would mean drastic reduction in,profits,
160,safety,must come before,profits,
76,vaccine-damaged children,generate even more,profits,
26,National Vaccine Injury Compensation Program,is not living up to,promises,
53,Nichole Rolfe,trying to abide by,proper protocol,
111,hepatitis B vaccine,will provide little to no,protection,
56,residual components of MRC-5 cells,including,protein,
45,vaccine story,only by sharing our perspective and what we know to be true about vaccination will the it open up,public conversation,
212,group of top government scientists and health officials,did not take every precaution to protect,public health,
28,lobbyists,representing,public health,officials
25,vaccine choices,are being threatened by lobbyists representing,public health,officials
31,vaccine exemptions,lobbyists trying to persuade legislators to strip from,public health,laws
58,vaccines,are not great for,public health,
222,powerful lobbying,manipulates,public health officials,
120,drug companies,have been able to manipulate and pervert,public health system,
65,measles decline,was due to,public hygiene improvements,
50,dissenters,are facing,punishment,
40,Alysia Osoff,allegedly told Nichole Rolfe and other students to,push vaccines on sick children,
24,Baker College nursing school instructors,instructed Nichole Rolfe and classmates,pushing vaccines on sick children,
11,Washington Post,is,quack science section,
4,children with vaccine injuries,often have completely destroyed,quality of life,
141,chicken kidney cells,is,questionable ingredient,
140,formaldehyde,is,questionable ingredient,
142,monosodium glutamate,is,questionable ingredient,
143,Octoxinol-9,is,questionable ingredient,
144,Polysorbate 80,is,questionable ingredient,
139,thimerosal,is,questionable ingredient,
146,Triton X-100,is,questionable ingredient,
145,Tween 80,is,questionable ingredient,
13,herd mentality,expects people to ask no honest,questions,
10,line up,expected of people without asking any honest,questions,in herd mentality
32,vaccine refusal,is tearing America apart as,radicalism,quote one mainstream media columnist
126,hepatitis B,is,rare disease,
74,systemic reactions,included,rash,
51,number of measles cases,CDC uses rather than,rate of measles cases,
153,autism,in U.K is 1 in 83,rates,
159,citizens,must demand a more,rational approach,If we want a healthier world
119,surveys,put closer to 1% number of unreported,reactions,
110,H1N1 swine flu vaccine,turned out to be HIGHLY,reactive,
1,vaccine injuries,are,real,
73,doctors,unwilling to admit,real risks,
72,fearless parents,want to warn others that vaccinating comes with,real risks,
40,CDC,has been trying to bury for over a decade,real story on vaccines and autism,
94,genetically engineered human protein,also known as,recombinant human albumin,
273,hidden motivations,are behind,recommendations,
40,measles,if contracted can expect,red spots on body,
195,thimerosal-induced cellular damage,led to,reduced oxidative-reduction activity,time-dependent
43,CDC,claims,reduction of thimerosal,
75,systemic reactions,included,regional lymphadenopathy,
30,vaccine science,many doctors believe is,religion,
213,non-medical legal exemptions to vaccination,include,religious exemption,
31,SB 277,refuses to require vaccine industry to,remove heavy metals,
30,SB 277,refuses to require vaccine industry to,remove toxic chemicals,
33,whistleblower,worked with,Rep. Bill Posey,
47,Jenny McCarthy,was a bad,representative,for a cause of such huge magnitude
33,thimerosal,is a recognized,reproductive toxin,
14,herd mentality,expects people to line up without doing any independent,research,
11,line up,expected of people without doing any independent,research,in herd mentality
54,shingles vaccine ingredients,include,residual components of MRC-5 cells,
99,doctors,take time to locate who treats you with,respect,
30,injecting any substance,bypasses the protections of the,respiratory system,
47,biological warfare program,hidden from,rest of the world,
16,Sharyl Attkisson,first reported on this,revelation,
92,mainstream media,fear losing advertising,revenues,
41,CDC website,scrubbed information in,revisionist history purge,
45,crazy approach,followed by I never said that,revisionist stance,
60,children with autism,15% had mothers that were,RH-,11 years ago there was a study
17,thimerosal,also in,Rho-GAM shots,doctor testified
186,basic freedom,as a human being is your,right to decide what you put into your own body,
223,drug companies,want taken out of people's hands,right to make informed health and vaccine choices,
60,parents,often express,righteous anger,
152,autism rate,have,risen,to new heights
66,genetic testing,could alert parent or doctor of,risk,of vaccine injury
30,SV40,exposure can increase in humans,risk of cancer,
105,flu shots,not associated with reduced,risk of pneumonia,in older people
187,basic human right,to be fully informed about all,risks,
112,hepatitis B vaccine,little to no protection to real,risks,
13,United States,administered in mid-1980s,rubella vaccine,
83,vaccine court,is granted extraordinary powers to operate utterly outside the,rules of due process and law,
39,measles,if contracted can expect,runny nose,
57,Iraq war,sold based on,Saddam's imaginary WMDs,
89,evidence,may not prove the flu shot is,safe,
96,independent reviews,have found influenza vaccine is not,safe,
94,studies funded by pharmaceutical companies,have proved influenza vaccine is,safe,
187,thimerosal,is,safe,
3,vaccines,are not,safe,
55,vaccines,are not,safe,
104,vaccines,are not totally,safe,
22,mercury,there is no,safe form of mercury,
9,mercury,has no,safe level,for injecting into human child
35,thimerosal,for humans no toxicologically established,safe level of exposure,
10,mercury,has no evidence of,safety,at any dose
6,vaccines,uncertainty surrounding,safety,
262,profits,maximized regardless of,safety concerns,
24,clinical trials,there are none showing,safety of simultaneous vaccinations,
53,history,always stays the,same,
70,post,descriptions of,sanctions,
66,measles decline,was due to,sanitation improvements,
157,citizens,must be for,sanity,If we want a healthier world
2,California's vaccine violence,is,SB 277,
5,Jim Carrey,has been especially outspoken about ,SB 277,
6,Jim Carrey,has been drawing much attention for his blatant dissent of,SB 277,
2,mainstream media,champions,SB 277,
3,mainstream media,attempts to drown out objections to,SB 277,"While the mainstream media champions the cause and attempts to drown out the objections of the law's opponents, many people are also fighting back"
16,global measles death count for children,is,scare tactic,
26,WHO,trying to,scare the crap out of you,
9,measles,does not seem very,scary,
46,measles mortality rate,is not very,scary,
17,vaccines,since 1980s many added to,schedule,
201,vaccines,required by students in order to enroll in,school,
56,children with autism,abused by,school bus staff,
53,children with autism,put into,school isolation rooms,
73,harassment,by,school officials,
77,sanctions,by,school officials,
202,exemptions,exist for,school vaccination requirement,
79,USDA food donations,later in 1961 required to donate to,schools,
132,corporate-controlled science,is not real,science,
55,medical industry,hilariously scream that vaccine safety is backed by,science,
62,vaccines,are not backed by solid,science,
38,the vaccinated herd,does not want to hear,science that disproves the official narrative,
39,CDC,covers it up with,scientific fraud,
28,CDC,committed,scientific fraud,
27,CDC,openly confessed to,scientific fraud,
98,CDC and Big Pharma,has between them,scientific fraud,
50,demand for justice,will be none about,scientific fraud,
24,False Claims Act,describe,scientific fraud,
49,headlines,will be none about,scientific fraud,
48,investigation,none into,scientific fraud,
47,mainstream media,pretends never took place,scientific fraud,because it concerns vaccines
95,mainstream media,will not expose,scientific fraud,
23,Merck,filed False Claims Act describing astonishing,scientific fraud,
43,vaccine industry,instead of making vaccines safer engages in,scientific fraud,
53,post-marking surveillance,not yet released means there is little,scientific literature,
155,blanket statement,of vaccine link has not been verified with rigorous,scientific study,
68,vaccine industry,refuses to conduct,scientific tests,on the health outcomes of vaccinated children versus unvaccinated children
245,infant,"can safely receive up to 10,000 vaccines at once and 100,000 in a lifetime is",scientifically irresponsible assertion,
,vaccines,"receiving up to 10,000 vaccines at once and 100,000 in a lifetime is",scientifically irresponsible assertion,
20,GoodGopher.com,is,search engine,
217,thimerosal,is present in nearly all,seasonal flu vaccines,
201,Robert F. Kennedy Jr.,exposing truth about,secret gathering,
236,The Advisory Committee on Immunization Practices,selected by,Secretary of U.S. Department of Health and Human Services,
70,Gardasil,causes,seizure-like activity,
88,adverse effects,experienced after flu shot vaccines include,seizures,
25,behavior changes,such as,seizures,
15,vaccine-related adverse outcomes,include,seizures,
20,vaccine-related adverse outcomes,include,seizures,
55,National Vaccine Injury Compensation Program,is like,self-insurance policy,
2,Elmo,is used to,sell vaccines to minors,
3,Surgeon General Vivek Murthy,uses Elmo to,sell vaccines to minors,
114,mainstream media,has,sellout editors,
30,Rep. Bill Posey,finds troubling recent,Senate hearing,
121,VAERS hepatitis B reports,"show 9,673",serious reactions,
13,Gardasil injuries,common frustration in trying to receive,settlement,
14,government,did not want to admit guilt likely a part of the huge,settlement,
14,Government Accounting Office,reported frustration is common trying to receive,settlement,
15,Vaccine Injury Compensation Fund,reported frustration is common trying to receive,settlement,
140,cumulative effect of vaccines,where are studies demonstrating,several vaccines administered simultaneously,
29,vaccines with thimerosal,may have led to,severe autism,
4,swine flu vaccine,caused,severe brain damage,
78,doctors,repeated,severe vaccine reactions,are one in a million
108,hepatitis B risk factors,are,sex with multiple partners,
13,shingles risk,very slim if already had,shingles,
7,shingles vaccine,is supposed to reduce,shingles risk,
32,CDC,warns should not get,shingles vaccine,if you have weakened immune system
38,CDC,says not to get,shingles vaccine,if pregnant woman
37,pregnant women,should not get,shingles vaccine,says CDC
12,shingles,even if already had should get,shingles vaccine,to prevent future occurences
82,childhood vaccines,contain many,shingles vaccine ingredients,
49,Merck virologists,have gone public with,shocking revelations,
109,vaccine-derived immunity,is thought to be,short lived,
62,bovine calf serum,causes,shortness of breath,when injected into humans
25,aluminum adjuvants,in stimulating an adaptive immune response for multiple viruses,should be questioned,
22,doctors,who are hell-bent on the philosophy of vaccination,should be questioned,
23,simultaneous vaccinations,use at once,should be questioned,
36,lemming society,is where public is told to,shut up,
44,CDC,will tell you to,shut your mouth and comply,
45,herd mentality,millions of folks will do just that,shut your mouth and comply,
42,you,"if question the vaccination issue, you will be told to",shut your mouth and comply,by CDC
77,vaccinated children,who are most heavily-vaccinated all the time get,sick,
152,ineffective flu vaccine,being forced on,sick children,
154,risky flu vaccine,being forced on,sick children,
150,vaccines,are being forced on,sick children,
48,more vaccination,dramatically increasing the number during the past 30 years led to,sicker children,
78,vaccine insert sheets,disclose long list of frightening and bizarre,side effects,
79,vaccines,associated with long list of frightening and bizarre,side effects,
268,pharmaceutical companies,underplay,side-effects of drug,According to ABC News Story (2010)
20,Nichole Rolfe,when she questioned rationale was,silenced,
3,doctors,kill infants with eight,simultaneous vaccinations,
5,infant,suddenly died after receiving eight,simultaneous vaccinations,
10,Matthew Downing,became grumpy and cried a lot the day after receiving eight,simultaneous vaccinations,said Crystal Downing
24,thimerosal,not necessary in,single dose vaccines,
52,thimerosal,not a necessary component of,single dose vaccines,
53,thimerosal,does not affect efficacy of,single dose vaccines,
7,children,received no more than three vaccines in a,single visit,
16,vaccines,received no more than four vaccines in,single visit,
19,vaccines,as many as eight vaccines in,single visit,
78,Big Pharma,has perfect,sinister revenue model,
64,bovine calf serum,causes ,skin reactions,when injected into humans
30,narcolepsy,affects,sleeping cycle,
70,IRF1,genetic polymorphism in gene was associated with [adverse events] after,smallpox vaccination,in 2 independent study samples
69,MTHFR,genetic polymorphism in gene was associated with [adverse events] after,smallpox vaccination,
5,United States,administered in early 1950s,smallpox vaccine,
38,mothers,who choose not to vaccinate have been shamed by,social campaigns,who choose not to vaccinate
50,shingles vaccine ingredients,include,sodium phosphate dibasic,
34,Nichole Rolfe,earned,solid marks,
98,human blood,is not,sourced blood,
92,measles rate,dropped to 26.1 during,Spanish American War,to [World War I]--derived from statistic 26.1 to 23.8
5,children with vaccine injuries,require,special care,
5,hepatitis B vaccine,was associated with the receipt of,special education services,
55,children with autism,harmed by,special needs staff,
39,trace amounts of thimerosal,therefore,spectrum,[different processing of mercury reflects different manifestations of autism spectrum]
134,Octoxinol-9,is also used in,spermicidal applications,
136,Triton X-100,is also used in,spermicidal applications,
65,measles historic cycle,would expect to see every 2 to 3 years,spike in measles cases,
28,vaccination schedule,includes,stable diseases,
8,government lies,even about manufacturing,staged domestic terrorism events,so the FBI can catch terrorists in the act
14,everyone,it is urgent,stand up and fight,in America
126,vaccine industry,begging for,state,
19,vaccine choice rights,action to protect can have greatest impact at,state level,
18,vaccine laws,are made at the,state level,
12,informed consent,stand up and fight to protect and expand in,state public health laws,urgent that everyone in America
42,scientific fraud,carried out for sole purpose of fraudulently burying,statistical links,between vaccines and autism
54,vaccine injured,cannot be treated like nothing more than,statistically acceptable collateral damage,
31,media stories,about an occasional outbreak of a disease never seem to balance their accounts with readily available,statistics,
63,vaccine makers,will tell you these are unrelated,statistics,
64,vaccine proponents,will tell you these are unrelated,statistics,
87,expensive anti-narcolepsy drugs,help him stay awake during,stay awake during the school day,
91,flu shots,many are,studies funded by pharmaceutical companies,
93,independent reviews,have found the opposite is true of,studies funded by pharmaceutical companies,
46,shingles vaccine ingredients,include,sucrose,
34,infant death after vaccination,medical professionals continuously just write off as,sudden infant death syndrome,
12,vaccine-associated infant death,most cases are ruled as,sudden infant death syndrome,
34,distractions,used to build and garner,support,
33,marketing,used to build and garner,support,
80,vaccine court,is higher power than,Supreme Court,Supreme Court has already declared
38,cancer viruses,include,SV40,openly admitted by top Merck vaccine scientist named Hilleman
20,CDC,report confirms from 1955 to 1963 more than 98 million Americans have been exposed ,SV40,
5,CDC website,was caught for removing page with information about,SV40,
1,polio vaccines,contaminated with,SV40,
31,truth,took 50 years to come out about,SV40,
92,adverse effects,experienced after flu shot vaccines include,swelling of the brain,
112,pandemic H1N1 vaccine,is much more deadly than,swine flu,
56,vaccinations,were urged after WHO designated,swine flu pandemic,
39,UK government,agreed to pay $90 million to families of children permanently brain-damaged by,swine flu vaaccine,
37,children,hundreds permanently brain damaged by,swine flu vaccine,
1,children,hundreds brain damaged by,swine flu vaccine,
93,children,were damaged by,swine flu vaccine,
106,children,800 lives were destroyed by,swine flu vaccine,in United Kingdom
8,mainstream media,insists no harm whatsoever is caused by,swine flu vaccine,
158,pharmaceutical profits,have soared from,swine-flu-related drugs,
21,encephalopathy,creates,symptoms of autism,
86,adverse effects,experienced after flu shot vaccines include,syncope,losing consciousness
24,hydrolyzed porcine gelatin,injecting poses risk of infection from,synthetic growth hormones,
72,vaccinia virus-naive subjects,subset experienced,systemic reactions,
8,Nichole Rolfe,claims that she became,target,of teachers
10,Vaccine Injury Compensation Fund,is funded by purchase of vaccines,taxes,
15,Nichole Rolfe,says she and classmates were advised to push,Tdap vaccine,
42,parents,were lied to in order to coerce them into getting,Tdap vaccine,
30,thimerosal,is a known,teratogen,
9,staged domestic terrorism events,so the FBI can catch them in the act,terrorists,
3,United States,administered in early 1950s,tetanus vaccine,
9,United States,administered in mid-1980s,tetanus vaccine,
234,Dr. Paul Offit,previously served as member of,The Advisory Committee on Immunization Practices,
43,anti-vaccination stance,are known as,the cause,
53,science,showing that vaccines spread disease doesn't matter to,the herd,
140,Marcia Angell,is former editor of,The New England Journal of Medicine,
46,thimerosal,testimony given from respected research doctor at Baylor College of Medicine at,The Vaccine and Autism Congressional Hearing,
6,children with vaccine injuries,require,therapies,
45,adult brain cells,sent off some type of shoots to get away from,thimerosal,
32,anaphylactic shock,humans can have reaction in response to,thimerosal,
47,autism risk,from exposure during infancy,thimerosal,
,CDC,has been shunning for a very long time correlation of,thimerosal,
204,CDC,secretly gathered to discuss use of in childhood vaccines,thimerosal,according to Kennedy's account
45,consumers,will never know if other products contain,thimerosal,
208,drug companies,hatched up plan to cover up dangers,thimerosal,
6,FDA,gave two year deadline to remove,thimerosal,
205,FDA,secretly gathered to discuss use of in childhood vaccines,thimerosal,according to Kennedy's account
42,flu shots,contains up to 50 micrograms of,thimerosal,
129,flu shots,contain questionable ingredients such as,thimerosal,
172,hepatitis B vaccine,contained 25 micrograms,thimerosal,
189,industry-funded findings,that safe to inject,thimerosal,
9,Jim Carrey,shed light on trace amounts of,thimerosal,
37,thimerosal-free vaccines,even if claimed package insert would still list,thimerosal,
202,top government scientists,secretly gathered to discuss use of in childhood vaccines,thimerosal,according to Kennedy's account
203,top health officials,secretly gathered to discuss use of in childhood vaccines,thimerosal,according to Kennedy's account
207,vaccine manufacturer representatives,secretly gathered to discuss use of in childhood vaccines,thimerosal,according to Kennedy's account
32,vaccine manufacturers,had cut back on,thimerosal,
206,WHO vaccine specialists,secretly gathered to discuss use of in childhood vaccines,thimerosal,according to Kennedy's account
24,high risk of autism,associated with,thimerosal exposure,
25,high risk of non-organic sleep disorder,associated with,thimerosal exposure,
26,high risk of speech disorder,associated with,thimerosal exposure,
55,my son's autism,was directly caused by,thimerosal in vaccines,
25,thimerosal,pads pockets of,thimerosal manufactuers,addition to single dose vaccines
40,public-health officials,announced would be phased out,thimerosal phase out,
26,comprehensive studies,none have conclusively proven,thimerosal-autism link,
27,comprehensive studies,none have conclusively disproven,thimerosal-autism link,
183,GlaxoSmithKine's Energix B,licensed as,Thimerosal-free,
35,Bush Administration,granted pharmaceutical companies the ability to claim,thimerosal-free vaccines,
193,thimerosal,induces,thimerosal-induced cellular damage,
15,Freedom of Information Act,requests have resulted in copious evidence for,thimerosal-neurodevelopmental disorders link,
16,you,must,think globally act locally,
3,vaccine injuries,affect every year,thousands of children,
2,vaccine injuries,affect every year,thousands of people,
23,Baker College nursing school instructors,told Nichole Rolfe to,threaten parents,
29,National Vaccine Injury Compensation Program,is,time-consuming,
78,Amish,largely refuse,to vaccinate children,
61,recent increase of autism,is,too much of a jump,in 15-year time frame
60,tax dollars,they spend on,top secret biological programs,
61,tax dollars,they spend on,top secret military programs,
33,Nichole Rolfe,was one of,top students,
87,CDC,pushing,total quack science delusion,
86,vaccine manufacturers,pushing,total quack science delusion,
88,vaccines harm no children at all,is,total quack science delusion,
131,folic acid,accumulates and becomes,toxic,
28,injecting any substance,into the human body makes it orders of magnitude more potentially,toxic,because it bypasses the protections of the digestive tract or the respiratory system
81,children,could become brain damaged by,toxic additives,
80,children,could become brain damaged by,toxic adjuvants,
82,vaccine,has ,toxic adjuvants,
121,drug companies,sell,toxic and ineffective flu shots,without ANY solid evidence that the flu shots even work
115,CDC website,still lists,toxic chemical ingredients,used in vaccines
98,vaccine insert sheets,readily admit they are manufactured with a cocktail of,toxic chemical ingredients,
99,vaccines,are manufactured with a cocktail of,toxic chemical ingredients,
209,thimerosal,is,toxic heavy metal,
226,toxins,plethora in your daily environment that contribute to,toxic load,
43,GMO,produces,toxic protein,soy and corn
44,GMO soy and corn,produces,toxic protein,
15,infant death,after their infant was injected with multiple,toxic substances,
16,vaccines,are,toxic substances,
15,mainstream media,pushing on,toxic vaccines,
