,u,v,jaccard
83814,infectious disease mortality,childhood disease,0.166666666667
83818,infectious disease mortality,reduction in child mortality,0.2
83822,infectious disease mortality,disease,0.0714285714286
83833,infectious disease mortality,World Health Organization,0.2
83867,infectious disease mortality,vaccine refusal,0.0625
83874,infectious disease mortality,William Moss,0.142857142857
83876,infectious disease mortality,diarrhea deaths,0.25
83878,infectious disease mortality,herd immunity,0.0625
83889,infectious disease mortality,models of disease,0.25
83907,infectious disease mortality,interventions,0.166666666667
83909,infectious disease mortality,California,0.125
83936,infectious disease mortality,immune system,0.111111111111
83945,infectious disease mortality,state-level policies,0.166666666667
83952,infectious disease mortality,bad news,0.25
83962,infectious disease mortality,unvaccinated children,0.0909090909091
83968,infectious disease mortality,Dutch Bible belt,0.25
83974,infectious disease mortality,parents,0.0377358490566
83975,infectious disease mortality,rubella elimination,0.166666666667
83977,infectious disease mortality,anti-vaccine eugenics community,0.2
83979,infectious disease mortality,vaccine-preventable diseases,0.0909090909091
83981,infectious disease mortality,victims,0.25
84008,infectious disease mortality,religion,0.1
84010,infectious disease mortality,infectious disease,0.111111111111
84015,infectious disease mortality,preventable disease,0.166666666667
84033,infectious disease mortality,Eagle Mountain International Church,0.166666666667
84036,infectious disease mortality,health benefits,0.0909090909091
84038,infectious disease mortality,vaccination,0.0454545454545
84058,infectious disease mortality,deaths,0.166666666667
84060,infectious disease mortality,sales,0.25
84078,infectious disease mortality,immunity,0.142857142857
84098,infectious disease mortality,Netherlands Reformed Congregation,0.25
84099,infectious disease mortality,immune protection,0.166666666667
84123,Merck,mystery,0.25
84132,Merck,developing countries,0.25
84139,Merck,opportunistic infections,1.0
84144,Merck,research,0.2
84158,Merck,benefits,1.0
84177,Merck,pneumonia deaths,1.0
84229,Merck,reduction in child mortality,0.5
84285,Merck,William Moss,0.25
84287,Merck,diarrhea deaths,1.0
84387,Merck,parents,0.0196078431373
84446,Merck,childhood mortality,0.166666666667
84450,Merck,health benefits,0.125
84474,Merck,sales,1.0
84519,schools,social network,0.111111111111
84525,schools,religious groups,0.037037037037
84528,schools,Hinduism,0.125
84529,schools,neurological problems,0.125
84530,schools,vaccine-free day care centres,0.0769230769231
84545,schools,distrust of medical establishment,0.111111111111
84552,schools,parental rights,0.111111111111
84567,schools,Gardasil,0.05
84568,schools,immune response,0.0909090909091
84572,schools,anti-vaccination,0.030303030303
84576,schools,Washington State public-private pilot program,0.111111111111
84579,schools,Dr. Adams,0.0909090909091
84580,schools,genital warts,0.0625
84585,schools,legitimate reasons,0.125
84593,schools,compromise,0.111111111111
84596,schools,vaccine hesitancy,0.0909090909091
84599,schools,uninformed,0.111111111111
84600,schools,doctors,0.1
84602,schools,risk of cervical dysplasia,0.125
84606,schools,written down,0.125
84613,schools,childcare,0.1
84623,schools,cervical dysplasia,0.0588235294118
84625,schools,funds,0.125
84632,schools,medical exemption,0.153846153846
84640,schools,pro-vaccination,0.0909090909091
84644,schools,personal belief exemption,0.105263157895
84645,schools,disease,0.0555555555556
84651,schools,Jewish dietary laws,0.125
84657,schools,delaying Gardasil,0.111111111111
84665,schools,public health,0.153846153846
84678,schools,worried,0.125
84684,schools,medical law,0.125
84688,schools,vaccine refusal,0.05
84691,schools,Jehovah's Witnesses,0.1
84699,schools,behavioral research,0.111111111111
84713,schools,vaccine-autism link,0.0357142857143
84717,schools,recommended vaccine schedule,0.111111111111
84719,schools,cancer,0.0833333333333
84721,schools,saved lives,0.125
84722,schools,community,0.263157894737
84724,schools,church,0.0833333333333
84727,schools,interventions,0.1
84731,schools,controversial bill,0.1
84736,schools,families,0.0714285714286
84738,schools,measles,0.0384615384615
84761,schools,Mina study,0.0769230769231
84765,schools,new strategies,0.111111111111
84768,schools,daughters,0.111111111111
84773,schools,risk of fainting,0.111111111111
84776,schools,party lines,0.125
84799,schools,personal belief reasons,0.1
84806,schools,minor symptoms,0.0833333333333
84812,schools,side effects,0.05
84815,schools,people,0.0909090909091
84817,schools,vaccine delay,0.0555555555556
84830,schools,measles vaccine,0.037037037037
84831,schools,developmental disability,0.0909090909091
84832,schools,infectious disease,0.0769230769231
84837,schools,preventable disease,0.1
84838,schools,children with cancer,0.111111111111
84861,schools,vaccination,0.0204081632653
84862,schools,outbreaks,0.0714285714286
84863,schools,religious beliefs,0.1
84870,schools,peers,0.125
84872,schools,link,0.125
84876,schools,vaccine success,0.125
84884,schools,vaccinated individuals,0.125
84885,schools,pig,0.111111111111
84887,schools,health care,0.0909090909091
84891,schools,autism,0.0769230769231
84896,schools,vaccine requirements,0.0714285714286
84898,schools,driving factors,0.1
84899,schools,sexually active,0.0714285714286
84900,schools,immunity,0.0909090909091
84902,schools,sense of urgency,0.125
84904,schools,republicans,0.111111111111
84906,schools,Governor Jerry Brown,0.111111111111
84914,schools,Robert F. Kennedy Jr.,0.111111111111
84915,schools,friends,0.125
84918,schools,scheduled appointment,0.125
84925,schools,Tdap vaccine,0.0666666666667
84952,mystery,developing countries,0.142857142857
84959,mystery,opportunistic infections,0.25
84964,mystery,research,0.125
84978,mystery,benefits,0.25
84997,mystery,pneumonia deaths,0.25
85104,mystery,William Moss,0.142857142857
85106,mystery,diarrhea deaths,0.25
85122,mystery,vaccine-autism link,0.0416666666667
85205,mystery,parents,0.0185185185185
85264,mystery,childhood mortality,0.111111111111
85268,mystery,health benefits,0.0909090909091
85292,mystery,sales,0.25
85300,mystery,autism,0.0434782608696
85747,prophylaxis,Tdap vaccine,0.125
85755,India,religious groups,0.05
85953,India,community,0.0625
86048,India,Dutch reformed churches,0.2
86159,Disneyland measles outbreak,social network,0.142857142857
86162,Disneyland measles outbreak,social norms,0.166666666667
86165,Disneyland measles outbreak,religious groups,0.04
86177,Disneyland measles outbreak,measles experience,0.166666666667
86181,Disneyland measles outbreak,developing countries,0.111111111111
86184,Disneyland measles outbreak,immune memory cells,0.166666666667
86190,Disneyland measles outbreak,health officials,0.1
86191,Disneyland measles outbreak,state-level policy,0.166666666667
86193,Disneyland measles outbreak,research,0.1
86202,Disneyland measles outbreak,United States,0.142857142857
86208,Disneyland measles outbreak,wealthy regions,0.142857142857
86210,Disneyland measles outbreak,threat,0.142857142857
86212,Disneyland measles outbreak,Prabhupada Village,0.166666666667
86221,Disneyland measles outbreak,seizures,0.166666666667
86231,Disneyland measles outbreak,Disneyland,0.142857142857
86241,Disneyland measles outbreak,eliminated virus,0.1
86242,Disneyland measles outbreak,pneumonia,0.166666666667
86250,Disneyland measles outbreak,childcare,0.125
86258,Disneyland measles outbreak,policy makers,0.0909090909091
86265,Disneyland measles outbreak,government rebates,0.166666666667
86269,Disneyland measles outbreak,medical exemption,0.0833333333333
86270,Disneyland measles outbreak,Los Angeles County,0.166666666667
86271,Disneyland measles outbreak,ear infections,0.166666666667
86274,Disneyland measles outbreak,childhood disease,0.285714285714
86275,Disneyland measles outbreak,risk to pregnant women,0.166666666667
86281,Disneyland measles outbreak,personal belief exemption,0.0555555555556
86282,Disneyland measles outbreak,disease,0.0625
86283,Disneyland measles outbreak,mental disorders,0.142857142857
86293,Disneyland measles outbreak,World Health Organization,0.142857142857
86295,Disneyland measles outbreak,autism risk,0.117647058824
86300,Disneyland measles outbreak,Los Angeles,0.142857142857
86315,Disneyland measles outbreak,orthodox Hasidic Jews,0.111111111111
86327,Disneyland measles outbreak,vaccine refusal,0.0555555555556
86330,Disneyland measles outbreak,Jehovah's Witnesses,0.125
86333,Disneyland measles outbreak,voluntary,0.166666666667
86338,Disneyland measles outbreak,herd immunity,0.1875
86349,Disneyland measles outbreak,models of disease,0.166666666667
86362,Disneyland measles outbreak,community,0.047619047619
86364,Disneyland measles outbreak,church,0.1
86367,Disneyland measles outbreak,interventions,0.125
86369,Disneyland measles outbreak,California,0.375
86373,Disneyland measles outbreak,Islamic principles,0.142857142857
86386,Disneyland measles outbreak,hospitalizations,0.166666666667
86396,Disneyland measles outbreak,immune system,0.0909090909091
86401,Disneyland measles outbreak,immunosuppression,0.125
86406,Disneyland measles outbreak,state-level policies,0.285714285714
86408,Disneyland measles outbreak,home-school,0.142857142857
86409,Disneyland measles outbreak,protect the kid next to you,0.166666666667
86413,Disneyland measles outbreak,bad news,0.166666666667
86428,Disneyland measles outbreak,Dutch Bible belt,0.166666666667
86433,Disneyland measles outbreak,whooping cough,0.1
86434,Disneyland measles outbreak,parents,0.0555555555556
86435,Disneyland measles outbreak,rubella elimination,0.125
86437,Disneyland measles outbreak,anti-vaccine eugenics community,0.142857142857
86439,Disneyland measles outbreak,vaccine-preventable diseases,0.166666666667
86441,Disneyland measles outbreak,victims,0.166666666667
86454,Disneyland measles outbreak,people,0.111111111111
86455,Disneyland measles outbreak,Dutch reformed churches,0.1
86466,Disneyland measles outbreak,vaccinated children,0.0909090909091
86468,Disneyland measles outbreak,religion,0.181818181818
86475,Disneyland measles outbreak,preventable disease,0.125
86476,Disneyland measles outbreak,children with cancer,0.142857142857
86493,Disneyland measles outbreak,childhood mortality,0.333333333333
86494,Disneyland measles outbreak,Eagle Mountain International Church,0.125
86499,Disneyland measles outbreak,outbreaks,0.0833333333333
86506,Disneyland measles outbreak,preschoolers,0.166666666667
86518,Disneyland measles outbreak,deaths,0.285714285714
86523,Disneyland measles outbreak,sibling,0.166666666667
86526,Disneyland measles outbreak,right to personal exemptions,0.125
86531,Disneyland measles outbreak,SB 277,0.0416666666667
86538,Disneyland measles outbreak,immunity,0.111111111111
86558,Disneyland measles outbreak,Netherlands Reformed Congregation,0.166666666667
86559,Disneyland measles outbreak,immune protection,0.125
86607,religious doctrine,members,0.333333333333
86613,religious doctrine,anti-vaccination,0.0357142857143
86684,religious doctrine,personal belief exemption,0.142857142857
86733,religious doctrine,Jehovah's Witnesses,0.2
86740,religious doctrine,vaccines,0.02
86837,religious doctrine,vaccine safety,0.166666666667
86844,religious doctrine,vaccine-preventable diseases,0.1
86860,religious doctrine,Dutch reformed churches,0.142857142857
86864,religious doctrine,vaccination rate,0.111111111111
86878,religious doctrine,Muslim fundamentalists,0.166666666667
86905,religious doctrine,vaccination,0.0227272727273
86906,religious doctrine,outbreaks,0.111111111111
86938,religious doctrine,SB 277,0.047619047619
86948,religious doctrine,rubella,0.0666666666667
86951,religious doctrine,Governor Jerry Brown,0.25
86962,religious doctrine,Amish,0.2
86995,measles experience,immune memory cells,1.0
87001,measles experience,health officials,0.2
87004,measles experience,research,0.2
87013,measles experience,United States,0.1
87021,measles experience,threat,0.5
87023,measles experience,Prabhupada Village,1.0
87032,measles experience,seizures,1.0
87042,measles experience,Disneyland,0.5
87052,measles experience,eliminated virus,0.2
87053,measles experience,pneumonia,1.0
87082,measles experience,ear infections,1.0
87085,measles experience,childhood disease,0.333333333333
87104,measles experience,World Health Organization,0.5
87138,measles experience,vaccine refusal,0.0769230769231
87149,measles experience,herd immunity,0.0769230769231
87160,measles experience,models of disease,1.0
87178,measles experience,interventions,0.333333333333
87180,measles experience,California,0.2
87207,measles experience,immune system,0.166666666667
87212,measles experience,immunosuppression,0.333333333333
87217,measles experience,state-level policies,0.333333333333
87224,measles experience,bad news,1.0
87234,measles experience,unvaccinated children,0.125
87240,measles experience,Dutch Bible belt,1.0
87246,measles experience,parents,0.0196078431373
87247,measles experience,rubella elimination,0.333333333333
87249,measles experience,anti-vaccine eugenics community,0.5
87251,measles experience,vaccine-preventable diseases,0.125
87253,measles experience,victims,1.0
87280,measles experience,religion,0.142857142857
87288,measles experience,preventable disease,0.333333333333
87306,measles experience,childhood mortality,0.166666666667
87307,measles experience,Eagle Mountain International Church,0.333333333333
87312,measles experience,vaccination,0.0238095238095
87332,measles experience,deaths,0.333333333333
87352,measles experience,immunity,0.25
87372,measles experience,Netherlands Reformed Congregation,1.0
87373,measles experience,immune protection,0.333333333333
87426,minority views,anti-vaccination,0.037037037037
87455,minority views,true-believer cohort,0.5
87711,minority views,commitment,0.5
87812,vaccine message,health officials,0.111111111111
87820,vaccine message,parental responsibility,0.166666666667
87835,vaccine message,Washington State public-private pilot program,0.166666666667
87880,vaccine message,policy makers,0.1
87936,vaccine message,meningococcal outbreak,0.222222222222
87959,vaccine message,vaccines,0.0392156862745
87960,vaccine message,herd immunity,0.125
87997,vaccine message,families,0.0909090909091
88057,vaccine message,parents,0.037037037037
88082,vaccine message,vaccination rate,0.0909090909091
88123,vaccine message,vaccination,0.0217391304348
88155,vaccine message,SB 277,0.0434782608696
88160,vaccine message,driving factors,0.142857142857
88178,vaccine message,Catholic Church,0.2
88526,Muslim leaders,vaccination,0.0238095238095
88616,developing countries,opportunistic infections,0.25
88621,developing countries,research,0.285714285714
88635,developing countries,benefits,0.25
88654,developing countries,pneumonia deaths,0.25
88706,developing countries,reduction in child mortality,0.2
88762,developing countries,William Moss,0.142857142857
88764,developing countries,diarrhea deaths,0.25
88835,developing countries,state-level policies,0.166666666667
88864,developing countries,parents,0.0377358490566
88922,developing countries,childhood mortality,0.25
88926,developing countries,health benefits,0.0909090909091
88928,developing countries,vaccination,0.0222222222222
88950,developing countries,sales,0.25
89006,distrust of medical establishment,vaccine-free day care centres,0.142857142857
89018,distrust of medical establishment,parental rights,0.333333333333
89033,distrust of medical establishment,Gardasil,0.0714285714286
89042,distrust of medical establishment,Washington State public-private pilot program,0.333333333333
89045,distrust of medical establishment,Dr. Adams,0.2
89051,distrust of medical establishment,legitimate reasons,0.5
89059,distrust of medical establishment,compromise,0.333333333333
89064,distrust of medical establishment,uninformed,0.333333333333
89065,distrust of medical establishment,doctors,0.25
89078,distrust of medical establishment,childcare,0.25
89097,distrust of medical establishment,medical exemption,0.125
89105,distrust of medical establishment,peers,0.5
89109,distrust of medical establishment,personal belief exemption,0.0714285714286
89122,distrust of medical establishment,delaying Gardasil,0.333333333333
89145,distrust of medical establishment,worried,0.5
89155,distrust of medical establishment,vaccine refusal,0.0714285714286
89165,distrust of medical establishment,vaccines,0.0204081632653
89167,distrust of medical establishment,behavioral research,1.0
89181,distrust of medical establishment,vaccine-autism link,0.0454545454545
89185,distrust of medical establishment,recommended vaccine schedule,0.333333333333
89187,distrust of medical establishment,cancer,0.166666666667
89190,distrust of medical establishment,community,0.0588235294118
89206,distrust of medical establishment,measles,0.0212765957447
89229,distrust of medical establishment,Mina study,0.142857142857
89236,distrust of medical establishment,daughters,0.333333333333
89267,distrust of medical establishment,personal belief reasons,0.25
89280,distrust of medical establishment,side effects,0.0714285714286
89285,distrust of medical establishment,vaccine delay,0.0833333333333
89298,distrust of medical establishment,measles vaccine,0.047619047619
89299,distrust of medical establishment,developmental disability,0.2
89300,distrust of medical establishment,infectious disease,0.142857142857
89331,distrust of medical establishment,religious beliefs,0.25
89344,distrust of medical establishment,vaccine success,0.5
89359,distrust of medical establishment,autism,0.047619047619
89362,distrust of medical establishment,SB 277,0.05
89367,distrust of medical establishment,driving factors,0.25
89368,distrust of medical establishment,sexually active,0.125
89371,distrust of medical establishment,sense of urgency,0.5
89384,distrust of medical establishment,friends,0.5
89387,distrust of medical establishment,scheduled appointment,0.5
89394,distrust of medical establishment,Tdap vaccine,0.111111111111
89422,children with family history of autism,research,0.2
89438,children with family history of autism,anti-vaccination,0.0384615384615
89477,children with family history of autism,argument,0.5
89520,children with family history of autism,fear,1.0
89532,children with family history of autism,public health,0.142857142857
89582,children with family history of autism,scientific paper,1.0
89610,children with family history of autism,evidence,0.166666666667
89618,children with family history of autism,exist,1.0
89664,children with family history of autism,parents,0.0196078431373
89677,children with family history of autism,JAMA study,0.2
89683,children with family history of autism,children at higher risk for autism,0.166666666667
89749,children with family history of autism,adults,0.5
89819,immune memory cells,health officials,0.2
89822,immune memory cells,research,0.2
89831,immune memory cells,United States,0.1
89839,immune memory cells,threat,0.5
89841,immune memory cells,Prabhupada Village,1.0
89850,immune memory cells,seizures,1.0
89860,immune memory cells,Disneyland,0.5
89870,immune memory cells,eliminated virus,0.2
89871,immune memory cells,pneumonia,1.0
89900,immune memory cells,ear infections,1.0
89903,immune memory cells,childhood disease,0.333333333333
89922,immune memory cells,World Health Organization,0.5
89956,immune memory cells,vaccine refusal,0.0769230769231
89967,immune memory cells,herd immunity,0.0769230769231
89978,immune memory cells,models of disease,1.0
89996,immune memory cells,interventions,0.333333333333
89998,immune memory cells,California,0.2
90025,immune memory cells,immune system,0.166666666667
90030,immune memory cells,immunosuppression,0.333333333333
90035,immune memory cells,state-level policies,0.333333333333
90042,immune memory cells,bad news,1.0
90052,immune memory cells,unvaccinated children,0.125
90058,immune memory cells,Dutch Bible belt,1.0
90064,immune memory cells,parents,0.0196078431373
90065,immune memory cells,rubella elimination,0.333333333333
90067,immune memory cells,anti-vaccine eugenics community,0.5
90069,immune memory cells,vaccine-preventable diseases,0.125
90071,immune memory cells,victims,1.0
90098,immune memory cells,religion,0.142857142857
90106,immune memory cells,preventable disease,0.333333333333
90124,immune memory cells,childhood mortality,0.166666666667
90125,immune memory cells,Eagle Mountain International Church,0.333333333333
90130,immune memory cells,vaccination,0.0238095238095
90150,immune memory cells,deaths,0.333333333333
90170,immune memory cells,immunity,0.25
90190,immune memory cells,Netherlands Reformed Congregation,1.0
90191,immune memory cells,immune protection,0.333333333333
90237,democrat,anti-vaccination,0.0384615384615
90286,democrat,policy makers,0.166666666667
90350,democrat,strong-arm tactics,1.0
90357,democrat,backfire,1.0
90517,democrat,Americans,1.0
90770,three-dose course,cervical cancer,0.166666666667
90858,three-dose course,high-risk types of HPV,0.333333333333
91000,neurological problems,religious groups,0.05
91003,neurological problems,Hinduism,1.0
91031,neurological problems,immune response,0.25
91043,neurological problems,genital warts,0.111111111111
91065,neurological problems,risk of cervical dysplasia,1.0
91069,neurological problems,written down,1.0
91086,neurological problems,cervical dysplasia,0.1
91108,neurological problems,disease,0.0909090909091
91114,neurological problems,Jewish dietary laws,1.0
91129,neurological problems,public health,0.142857142857
91149,neurological problems,medical law,1.0
91156,neurological problems,Jehovah's Witnesses,0.333333333333
91186,neurological problems,saved lives,1.0
91187,neurological problems,community,0.0625
91189,neurological problems,church,0.2
91238,neurological problems,risk of fainting,0.5
91260,neurological problems,parents,0.0196078431373
91271,neurological problems,minor symptoms,0.2
91280,neurological problems,people,0.25
91302,neurological problems,preventable disease,0.333333333333
91334,neurological problems,funds,1.0
91337,neurological problems,link,1.0
91348,neurological problems,vaccinated individuals,1.0
91349,neurological problems,pig,0.5
91351,neurological problems,health care,0.25
91355,neurological problems,autism,0.05
91358,neurological problems,SB 277,0.0526315789474
91365,neurological problems,immunity,0.25
91379,neurological problems,Robert F. Kennedy Jr.,0.5
91423,childcare benefits,United States,0.1
91566,childcare benefits,government policy,0.5
91636,childcare benefits,family tax benefit,1.0
91654,childcare benefits,vaccine safety,0.25
91738,childcare benefits,childcare rebate,1.0
91740,childcare benefits,adults,0.5
91798,worried,vaccine-free day care centres,0.166666666667
91806,worried,parental rights,0.5
91821,worried,Gardasil,0.0769230769231
91830,worried,Washington State public-private pilot program,0.5
91833,worried,Dr. Adams,0.25
91839,worried,legitimate reasons,1.0
91847,worried,compromise,0.5
91850,worried,vaccine hesitancy,0.25
91853,worried,uninformed,0.5
91854,worried,doctors,0.333333333333
91867,worried,childcare,0.333333333333
91886,worried,medical exemption,0.142857142857
91894,worried,peers,1.0
91898,worried,personal belief exemption,0.0769230769231
91911,worried,delaying Gardasil,0.5
91944,worried,vaccine refusal,0.0769230769231
91954,worried,vaccines,0.0208333333333
91956,worried,behavioral research,0.5
91970,worried,vaccine-autism link,0.047619047619
91974,worried,recommended vaccine schedule,0.5
91976,worried,cancer,0.2
91979,worried,community,0.0625
91995,worried,measles,0.0217391304348
92018,worried,Mina study,0.166666666667
92025,worried,daughters,0.5
92055,worried,personal belief reasons,0.333333333333
92068,worried,side effects,0.0769230769231
92073,worried,vaccine delay,0.0909090909091
92086,worried,measles vaccine,0.05
92087,worried,developmental disability,0.25
92088,worried,infectious disease,0.166666666667
92119,worried,religious beliefs,0.333333333333
92131,worried,vaccine success,1.0
92146,worried,autism,0.05
92149,worried,SB 277,0.0526315789474
92154,worried,driving factors,0.333333333333
92155,worried,sexually active,0.142857142857
92158,worried,sense of urgency,1.0
92171,worried,friends,1.0
92174,worried,scheduled appointment,1.0
92181,worried,Tdap vaccine,0.125
92193,parental rights,vaccine-free day care centres,0.142857142857
92215,parental rights,Gardasil,0.0714285714286
92224,parental rights,Washington State public-private pilot program,0.333333333333
92227,parental rights,Dr. Adams,0.2
92233,parental rights,legitimate reasons,0.5
92241,parental rights,compromise,0.333333333333
92244,parental rights,vaccine hesitancy,0.2
92247,parental rights,uninformed,0.333333333333
92248,parental rights,doctors,0.25
92261,parental rights,childcare,0.25
92280,parental rights,medical exemption,0.125
92288,parental rights,peers,0.5
92292,parental rights,personal belief exemption,0.0714285714286
92305,parental rights,delaying Gardasil,0.333333333333
92314,parental rights,public health,0.125
92338,parental rights,vaccine refusal,0.0714285714286
92348,parental rights,vaccines,0.0204081632653
92350,parental rights,behavioral research,0.333333333333
92364,parental rights,vaccine-autism link,0.0454545454545
92368,parental rights,recommended vaccine schedule,0.333333333333
92370,parental rights,cancer,0.166666666667
92373,parental rights,community,0.0588235294118
92389,parental rights,measles,0.0212765957447
92412,parental rights,Mina study,0.142857142857
92419,parental rights,daughters,0.333333333333
92449,parental rights,personal belief reasons,0.25
92462,parental rights,side effects,0.0714285714286
92467,parental rights,vaccine delay,0.0833333333333
92480,parental rights,measles vaccine,0.047619047619
92481,parental rights,developmental disability,0.2
92482,parental rights,infectious disease,0.142857142857
92513,parental rights,religious beliefs,0.25
92525,parental rights,vaccine success,0.5
92540,parental rights,autism,0.047619047619
92543,parental rights,SB 277,0.05
92547,parental rights,driving factors,0.25
92548,parental rights,sexually active,0.125
92551,parental rights,sense of urgency,0.5
92564,parental rights,friends,0.5
92567,parental rights,scheduled appointment,0.5
92574,parental rights,Tdap vaccine,0.111111111111
92581,health officials,religious groups,0.0416666666667
92582,health officials,preventing cancer,0.2
92583,health officials,reduction in HPV,0.2
92584,health officials,bad news,0.2
92597,health officials,research,0.111111111111
92599,health officials,women without previous HPV,0.2
92602,health officials,parental responsibility,0.166666666667
92605,health officials,United States,0.153846153846
92613,health officials,threat,0.166666666667
92614,health officials,state legislatures,0.166666666667
92615,health officials,Prabhupada Village,0.2
92617,health officials,women previously exposed to HPV,0.125
92620,health officials,genital warts,0.0769230769231
92624,health officials,seizures,0.2
92630,health officials,girls,0.0909090909091
92633,health officials,compromise,0.166666666667
92634,health officials,Disneyland,0.166666666667
92639,health officials,uninformed,0.166666666667
92644,health officials,eliminated virus,0.111111111111
92645,health officials,pneumonia,0.2
92661,health officials,policy makers,0.1
92663,health officials,cervical dysplasia,0.0714285714286
92674,health officials,ear infections,0.2
92677,health officials,childhood disease,0.142857142857
92695,health officials,World Health Organization,0.166666666667
92704,health officials,vaccine efficacy,0.166666666667
92716,health officials,meningococcal outbreak,0.1
92722,health officials,at risk,0.142857142857
92729,health officials,vaccine refusal,0.0588235294118
92730,health officials,sex,0.2
92739,health officials,vaccines,0.0192307692308
92740,health officials,herd immunity,0.125
92745,health officials,cervical cancer,0.1
92751,health officials,models of disease,0.2
92761,health officials,cancer,0.111111111111
92762,health officials,reasons,0.2
92767,health officials,ages 11 or 12,0.142857142857
92768,health officials,deaths,0.142857142857
92770,health officials,California,0.111111111111
92777,health officials,families,0.0909090909091
92778,health officials,meningitis,0.166666666667
92797,health officials,immune system,0.1
92802,health officials,immunosuppression,0.142857142857
92807,health officials,state-level policies,0.142857142857
92812,health officials,multi-site protection,0.111111111111
92820,health officials,partial protection,0.166666666667
92823,health officials,unvaccinated children,0.0833333333333
92829,health officials,Dutch Bible belt,0.2
92830,health officials,high-risk types of HPV,0.142857142857
92835,health officials,parents,0.0566037735849
92836,health officials,rubella elimination,0.142857142857
92838,health officials,anti-vaccine eugenics community,0.166666666667
92840,health officials,vaccine-preventable diseases,0.0833333333333
92842,health officials,victims,0.2
92860,health officials,vaccination rate,0.0909090909091
92869,health officials,religion,0.0909090909091
92877,health officials,preventable disease,0.142857142857
92895,health officials,childhood mortality,0.1
92896,health officials,Eagle Mountain International Church,0.142857142857
92898,health officials,health benefits,0.0833333333333
92900,health officials,vaccination,0.0444444444444
92908,health officials,pro-vaccination,0.125
92909,health officials,boys,0.125
92918,health officials,interventions,0.142857142857
92931,health officials,SB 277,0.0434782608696
92936,health officials,driving factors,0.142857142857
92938,health officials,immunity,0.125
92946,health officials,HPV infection,0.142857142857
92958,health officials,Netherlands Reformed Congregation,0.2
92959,health officials,immune protection,0.142857142857
92963,health officials,Tdap vaccine,0.0833333333333
92965,state-level policy,social network,0.5
92967,state-level policy,social norms,1.0
92970,state-level policy,religious groups,0.05
93066,state-level policy,childhood disease,0.333333333333
93074,state-level policy,disease,0.0909090909091
93075,state-level policy,mental disorders,0.5
93087,state-level policy,autism risk,0.0769230769231
93122,state-level policy,Jehovah's Witnesses,0.333333333333
93125,state-level policy,voluntary,1.0
93130,state-level policy,herd immunity,0.0769230769231
93154,state-level policy,community,0.0625
93165,state-level policy,Islamic principles,0.5
93170,state-level policy,measles,0.0217391304348
93179,state-level policy,hospitalizations,1.0
93202,state-level policy,protect the kid next to you,1.0
93226,state-level policy,whooping cough,0.2
93232,state-level policy,vaccine-preventable diseases,0.125
93248,state-level policy,Dutch reformed churches,0.2
93261,state-level policy,religion,0.142857142857
93264,state-level policy,infectious disease,0.166666666667
93270,state-level policy,children with cancer,0.5
93287,state-level policy,childhood mortality,0.166666666667
93292,state-level policy,outbreaks,0.142857142857
93310,state-level policy,deaths,0.333333333333
93315,state-level policy,sibling,1.0
93362,activism,religious groups,0.047619047619
93368,activism,vaccine-free day care centres,0.142857142857
93430,activism,argument,0.333333333333
93431,activism,conspiracy,0.166666666667
93461,activism,consequences,0.5
93480,activism,money,0.166666666667
93526,activism,we,0.25
93535,activism,vaccine-autism link,0.0454545454545
93538,activism,vaccines cause autism,0.333333333333
93558,activism,families,0.125
93607,activism,vaccines cause neurological problems,0.5
93634,activism,side effects,0.0714285714286
93651,activism,religion,0.125
93653,activism,developmental disability,0.2
93678,activism,Eagle Mountain International Church,0.25
93708,activism,vaccine mandates,0.142857142857
93711,activism,autism,0.047619047619
93714,activism,SB 277,0.05
93728,activism,time,0.5
93756,research,bad news,0.2
93775,research,United States,0.0714285714286
93780,research,benefits,0.2
93782,research,anti-vaccination,0.0333333333333
93783,research,threat,0.166666666667
93785,research,Prabhupada Village,0.2
93794,research,seizures,0.2
93799,research,pneumonia deaths,0.2
93804,research,Disneyland,0.166666666667
93814,research,eliminated virus,0.111111111111
93815,research,pneumonia,0.2
93821,research,argument,0.166666666667
93844,research,ear infections,0.2
93847,research,childhood disease,0.142857142857
93851,research,reduction in child mortality,0.166666666667
93864,research,fear,0.2
93866,research,World Health Organization,0.166666666667
93876,research,public health,0.0909090909091
93890,research,opportunistic infections,0.2
93900,research,vaccine refusal,0.0588235294118
93907,research,William Moss,0.125
93909,research,diarrhea deaths,0.2
93911,research,herd immunity,0.0588235294118
93922,research,models of disease,0.2
93926,research,scientific paper,0.2
93939,research,deaths,0.142857142857
93941,research,California,0.111111111111
93953,research,evidence,0.1
93961,research,exist,0.2
93968,research,immune system,0.1
93973,research,immunosuppression,0.142857142857
93978,research,state-level policies,0.142857142857
93994,research,unvaccinated children,0.0833333333333
94000,research,Dutch Bible belt,0.2
94006,research,parents,0.0566037735849
94007,research,rubella elimination,0.142857142857
94009,research,anti-vaccine eugenics community,0.166666666667
94011,research,vaccine-preventable diseases,0.0833333333333
94013,research,victims,0.2
94019,research,JAMA study,0.111111111111
94025,research,children at higher risk for autism,0.1
94040,research,religion,0.0909090909091
94047,research,preventable disease,0.142857142857
94065,research,childhood mortality,0.222222222222
94066,research,Eagle Mountain International Church,0.142857142857
94068,research,health benefits,0.0833333333333
