name,sentiment,node,degree,deg cent,bet cent,clo cent
u_Gc_negative2.gml,negative,Miles Laboratory,1,0.000877963,0,0.168018882
u_Gc_negative2.gml,negative,NHS medical staff,4,0.003511853,0.003527499,0.180965999
u_Gc_negative2.gml,negative,NVIC,2,0.001755926,0.000194478,0.198882486
u_Gc_negative2.gml,negative,National Academy of Science Institute of Medicine,1,0.000877963,0,0.203866118
u_Gc_negative2.gml,negative,National Vaccine Information Center,5,0.004389816,0.002021454,0.233306022
u_Gc_negative2.gml,negative,National Vaccine Injury Compensation Program,17,0.014925373,0.029873473,0.27532028
u_Gc_negative2.gml,negative,New Jersey law,1,0.000877963,0,0.205707062
u_Gc_negative2.gml,negative,New York Times,3,0.002633889,0.000927798,0.243272106
u_Gc_negative2.gml,negative,Nichole Rolfe,18,0.015803336,0.027633638,0.234410373
u_Gc_negative2.gml,negative,Nichole Rolfe lawsuit,2,0.001755926,0.000295981,0.173946243
u_Gc_negative2.gml,negative,Norwegian government,2,0.001755926,6.36E-06,0.202777283
u_Gc_negative2.gml,negative,Norwegian health authorities,2,0.001755926,4.80E-05,0.222157207
u_Gc_negative2.gml,negative,Norwegians,1,0.000877963,0,0.172340747
u_Gc_negative2.gml,negative,Octoxinol-9,3,0.002633889,0.000877192,0.247447317
u_Gc_negative2.gml,negative,Pandemrix,9,0.007901668,0.012036151,0.208188631
u_Gc_negative2.gml,negative,Pandemrix victims,3,0.002633889,0.005259292,0.169141669
u_Gc_negative2.gml,negative,Pandemrix-narcolepsy link,1,0.000877963,0,0.147062621
u_Gc_negative2.gml,negative,Paul Offit,1,0.000877963,0,0.172785194
u_Gc_negative2.gml,negative,Pediatrics paper,3,0.002633889,0.00351031,0.209144326
u_Gc_negative2.gml,negative,Penn and Teller,1,0.000877963,0,0.221984019
u_Gc_negative2.gml,negative,Peter Todd,3,0.002633889,0.008754943,0.203320243
u_Gc_negative2.gml,negative,Polysorbate 80,2,0.001755926,0,0.247339848
u_Gc_negative2.gml,negative,Prevnar,2,0.001755926,0.001755926,0.222070579
u_Gc_negative2.gml,negative,Pro-Quad,1,0.000877963,0,0.170867087
u_Gc_negative2.gml,negative,Pro-Quad Hepatitis A,1,0.000877963,0,0.166691058
u_Gc_negative2.gml,negative,RA 27/3,4,0.003511853,0.002179605,0.206041968
u_Gc_negative2.gml,negative,RH-,1,0.000877963,0,0.145225041
u_Gc_negative2.gml,negative,Renee Gentry,2,0.001755926,0.001755926,0.216006069
u_Gc_negative2.gml,negative,Rep. Bill Posey,8,0.007023705,0.006048615,0.25452514
u_Gc_negative2.gml,negative,Rho-GAM shots,2,0.001755926,0,0.244315744
u_Gc_negative2.gml,negative,Robert F. Kennedy Jr.,8,0.007023705,0.009240775,0.222591362
u_Gc_negative2.gml,negative,Royal Navy records,1,0.000877963,0,0.199056274
u_Gc_negative2.gml,negative,Ryan Mojabi,4,0.003511853,8.00E-05,0.254127622
u_Gc_negative2.gml,negative,SB 277,26,0.022827041,0.032640835,0.307173679
u_Gc_negative2.gml,negative,SV40,19,0.016681299,0.023743457,0.278824969
u_Gc_negative2.gml,negative,Secretary of U.S. Department of Health and Human Services,1,0.000877963,0,0.199964888
u_Gc_negative2.gml,negative,Senate hearing,2,0.001755926,0.000455612,0.230800405
u_Gc_negative2.gml,negative,Sharyl Attkisson,2,0.001755926,0.000877192,0.18385795
u_Gc_negative2.gml,negative,Spanish American War,1,0.000877963,0,0.19891722
u_Gc_negative2.gml,negative,Supreme Court,1,0.000877963,0,0.175690267
u_Gc_negative2.gml,negative,Surgeon General Vivek Murthy,9,0.007901668,0.007682893,0.22917505
u_Gc_negative2.gml,negative,THEY,2,0.001755926,0.001755926,0.208990826
u_Gc_negative2.gml,negative,Tdap vaccine,4,0.003511853,0.000639245,0.213575848
u_Gc_negative2.gml,negative,The Advisory Committee on Immunization Practices,5,0.004389816,0.004280773,0.249890303
u_Gc_negative2.gml,negative,The Vaccine and Autism Congressional Hearing,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,Triton X-100,3,0.002633889,0.000877192,0.247447317
u_Gc_negative2.gml,negative,Tween 80,2,0.001755926,0,0.247339848
u_Gc_negative2.gml,negative,U.S. citizens,2,0.001755926,0.000225089,0.225054337
u_Gc_negative2.gml,negative,U.S. government,2,0.001755926,0.003508767,0.245262705
u_Gc_negative2.gml,negative,U.S. measles mortality,1,0.000877963,0,0.189485942
u_Gc_negative2.gml,negative,U.S. population,2,0.001755926,0,0.218241042
u_Gc_negative2.gml,negative,UK government,3,0.002633889,0.004215006,0.218450326
u_Gc_negative2.gml,negative,USDA food donations,4,0.003511853,0.00526315,0.252717994
u_Gc_negative2.gml,negative,United Kingdom,1,0.000877963,0,0.21720061
u_Gc_negative2.gml,negative,United States,23,0.020193152,0.044910182,0.276121212
u_Gc_negative2.gml,negative,VAERS,1,0.000877963,0,0.20284951
u_Gc_negative2.gml,negative,VAERS hepatitis B reports,2,0.001755926,0,0.214824594
u_Gc_negative2.gml,negative,Vaccine Adverse Event Reporting System,1,0.000877963,0,0.211082283
u_Gc_negative2.gml,negative,Vaccine Injured Petitioners Bar Association,1,0.000877963,0,0.177663391
u_Gc_negative2.gml,negative,Vaccine Injury Compensation Fund,5,0.004389816,0.002689743,0.223552502
u_Gc_negative2.gml,negative,Vaccine Injury Compensation Program,6,0.005267779,0.026762647,0.254014273
u_Gc_negative2.gml,negative,Varivax vaccine,1,0.000877963,0,0.166691058
u_Gc_negative2.gml,negative,Vitamin B12,1,0.000877963,0,0.158878505
u_Gc_negative2.gml,negative,WHO,2,0.001755926,0.001755926,0.195335277
u_Gc_negative2.gml,negative,WHO vaccine specialists,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,Washington Post,3,0.002633889,0.000812107,0.240803383
u_Gc_negative2.gml,negative,Western medicine,2,0.001755926,0.000272588,0.218701997
u_Gc_negative2.gml,negative,World War I,2,0.001755926,0,0.19891722
u_Gc_negative2.gml,negative,World War II,2,0.001755926,0,0.19891722
u_Gc_negative2.gml,negative,Zostavax,1,0.000877963,0,0.201236749
u_Gc_negative2.gml,negative,Zoster,1,0.000877963,0,0.201236749
u_Gc_negative2.gml,negative,aborted baby,5,0.004389816,0.007521603,0.23207009
u_Gc_negative2.gml,negative,abortion chemicals,2,0.001755926,0,0.264514631
u_Gc_negative2.gml,negative,acute respiratory illness,2,0.001755926,0,0.18730472
u_Gc_negative2.gml,negative,additive,2,0.001755926,0,0.271708015
u_Gc_negative2.gml,negative,additives,3,0.002633889,6.96E-05,0.20541028
u_Gc_negative2.gml,negative,adult brain cells,2,0.001755926,7.74E-05,0.24348012
u_Gc_negative2.gml,negative,adults,3,0.002633889,3.60E-05,0.22150914
u_Gc_negative2.gml,negative,adverse effects,20,0.017559263,0.035404459,0.254411436
u_Gc_negative2.gml,negative,advertised,1,0.000877963,0,0.23301964
u_Gc_negative2.gml,negative,advice,1,0.000877963,0,0.173840049
u_Gc_negative2.gml,negative,airports,1,0.000877963,0,0.180050585
u_Gc_negative2.gml,negative,alienation,1,0.000877963,0,0.221984019
u_Gc_negative2.gml,negative,allergies,2,0.001755926,0.00024624,0.205521472
u_Gc_negative2.gml,negative,altered DNA material,1,0.000877963,0,0.230194018
u_Gc_negative2.gml,negative,alternative media,6,0.005267779,0.015138113,0.225143309
u_Gc_negative2.gml,negative,aluminum,12,0.010535558,0.005261256,0.282350025
u_Gc_negative2.gml,negative,alzheimer's,3,0.002633889,0.001200746,0.248148148
u_Gc_negative2.gml,negative,amniocentesis,1,0.000877963,0,0.217657176
u_Gc_negative2.gml,negative,anaphylactic shock,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,annual flu shot,5,0.004389816,0.002982189,0.258922482
u_Gc_negative2.gml,negative,anti-vaccination,10,0.008779631,0.019294535,0.222200546
u_Gc_negative2.gml,negative,antibiotic neomycin,2,0.001755926,8.93E-05,0.223245786
u_Gc_negative2.gml,negative,antibiotics,6,0.005267779,0.003967129,0.279783837
u_Gc_negative2.gml,negative,antibodies,4,0.003511853,0.000985144,0.224389283
u_Gc_negative2.gml,negative,antiviral qualities,1,0.000877963,0,0.179285377
u_Gc_negative2.gml,negative,argument,1,0.000877963,0,0.218618042
u_Gc_negative2.gml,negative,arthritis,2,0.001755926,0.001186812,0.204195052
u_Gc_negative2.gml,negative,aspirin,4,0.003511853,0.00526315,0.157931226
u_Gc_negative2.gml,negative,assault and battery,1,0.000877963,0,0.221552227
u_Gc_negative2.gml,negative,asthma,3,0.002633889,0.000789551,0.255381166
u_Gc_negative2.gml,negative,autism,44,0.038630378,0.102846438,0.324871649
u_Gc_negative2.gml,negative,autism cases,3,0.002633889,0.000106298,0.218954248
u_Gc_negative2.gml,negative,autism patients,1,0.000877963,0,0.208646272
u_Gc_negative2.gml,negative,autism rate,3,0.002633889,0.005261607,0.203175169
u_Gc_negative2.gml,negative,autism rise,4,0.003511853,0.003554903,0.221079193
u_Gc_negative2.gml,negative,autism risk,2,0.001755926,0,0.254014273
u_Gc_negative2.gml,negative,autism trigger,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,autoimmune disorder,2,0.001755926,0.001181312,0.264637546
u_Gc_negative2.gml,negative,babies,3,0.002633889,0.000273377,0.191235729
u_Gc_negative2.gml,negative,battle,1,0.000877963,0,0.165408074
u_Gc_negative2.gml,negative,behavior changes,7,0.006145742,0.007227229,0.251379386
u_Gc_negative2.gml,negative,behavioral disorders,1,0.000877963,0,0.181225139
u_Gc_negative2.gml,negative,benefit,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,benefits of drug,1,0.000877963,0,0.224168471
u_Gc_negative2.gml,negative,better diagnosis,1,0.000877963,0,0.181081081
u_Gc_negative2.gml,negative,big Ag,3,0.002633889,0.000597432,0.229405841
u_Gc_negative2.gml,negative,big profit centers,1,0.000877963,0,0.223992134
u_Gc_negative2.gml,negative,biological and military programs,1,0.000877963,0,0.168192558
u_Gc_negative2.gml,negative,biological warfare program,3,0.002633889,0.00351031,0.216581099
u_Gc_negative2.gml,negative,biological weapons,1,0.000877963,0,0.216416492
u_Gc_negative2.gml,negative,black children,2,0.001755926,0.005258521,0.264146568
u_Gc_negative2.gml,negative,black lives matter,1,0.000877963,0,0.242288875
u_Gc_negative2.gml,negative,blanket statement,2,0.001755926,0.001755926,0.228028028
u_Gc_negative2.gml,negative,blatant violations of the Hippocratic Oath,1,0.000877963,0,0.189928297
u_Gc_negative2.gml,negative,bleeding during pregnancy,1,0.000877963,0,0.217657176
u_Gc_negative2.gml,negative,blockade,2,0.001755926,0,0.225187821
u_Gc_negative2.gml,negative,blood or sexual contact,1,0.000877963,0,0.195603641
u_Gc_negative2.gml,negative,blood serum of aborted baby cows,1,0.000877963,0,0.185989549
u_Gc_negative2.gml,negative,blood-transmitted disease,1,0.000877963,0,0.195603641
u_Gc_negative2.gml,negative,body,1,0.000877963,0,0.181542875
u_Gc_negative2.gml,negative,bone cancer,1,0.000877963,0,0.218073904
u_Gc_negative2.gml,negative,bovine calf serum,8,0.007023705,0.009055608,0.192626416
u_Gc_negative2.gml,negative,brain cancer,1,0.000877963,0,0.218073904
u_Gc_negative2.gml,negative,brain damage,5,0.004389816,0.003232138,0.236798337
u_Gc_negative2.gml,negative,brain damaged and autistic,2,0.001755926,0,0.281443044
u_Gc_negative2.gml,negative,brain dysfunction,1,0.000877963,0,0.252382008
u_Gc_negative2.gml,negative,brain inflammation,2,0.001755926,0.002987812,0.265192084
u_Gc_negative2.gml,negative,brain-damaged,2,0.001755926,0,0.254070935
u_Gc_negative2.gml,negative,brainwash and manipulate,3,0.002633889,0.00351031,0.168291962
u_Gc_negative2.gml,negative,breast milk,3,0.002633889,0.000287095,0.19523483
u_Gc_negative2.gml,negative,bribery,2,0.001755926,0.000441643,0.247393571
u_Gc_negative2.gml,negative,bullying,2,0.001755926,0.002911745,0.251268476
u_Gc_negative2.gml,negative,campaign of fear mongering,1,0.000877963,0,0.181832695
u_Gc_negative2.gml,negative,cancer,6,0.005267779,0.000690596,0.244893571
u_Gc_negative2.gml,negative,cancer patients,2,0.001755926,0.003508767,0.173628049
u_Gc_negative2.gml,negative,cancer viruses,5,0.004389816,0.003546888,0.225321464
u_Gc_negative2.gml,negative,cancer-causing,1,0.000877963,0,0.218073904
u_Gc_negative2.gml,negative,car,1,0.000877963,0,0.158878505
u_Gc_negative2.gml,negative,carpet,1,0.000877963,0,0.198397492
u_Gc_negative2.gml,negative,cataplexy,4,0.003511853,0.004297203,0.255095185
u_Gc_negative2.gml,negative,cause of death,1,0.000877963,0,0.179200755
u_Gc_negative2.gml,negative,cell death,1,0.000877963,0,0.195805398
u_Gc_negative2.gml,negative,cellular degeneration,1,0.000877963,0,0.195805398
u_Gc_negative2.gml,negative,cellular toxicity,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,censored,1,0.000877963,0,0.225143309
u_Gc_negative2.gml,negative,censored medical news stories,1,0.000877963,0,0.195335277
u_Gc_negative2.gml,negative,central nervous system disorders,1,0.000877963,0,0.219841729
u_Gc_negative2.gml,negative,central nervous system inflammatory demyelination,1,0.000877963,0,0.252382008
u_Gc_negative2.gml,negative,cervical cancer,1,0.000877963,0,0.187089356
u_Gc_negative2.gml,negative,change in attitude,2,0.001755926,0.001936708,0.2227655
u_Gc_negative2.gml,negative,chemicals,4,0.003511853,0.000795295,0.206902816
u_Gc_negative2.gml,negative,chest pain,2,0.001755926,0.001186812,0.204195052
u_Gc_negative2.gml,negative,chewable multivitamin,2,0.001755926,0.005258521,0.252717994
u_Gc_negative2.gml,negative,chicken kidney cells,2,0.001755926,0,0.247339848
u_Gc_negative2.gml,negative,chickenpox,2,0.001755926,0.001755926,0.180764958
u_Gc_negative2.gml,negative,chickenpox vaccine,1,0.000877963,0,0.153111977
u_Gc_negative2.gml,negative,childhood diseases,4,0.003511853,0.006368945,0.271190476
u_Gc_negative2.gml,negative,childhood vaccines,6,0.005267779,0.004442085,0.253731343
u_Gc_negative2.gml,negative,children,71,0.062335382,0.188876237,0.337481481
u_Gc_negative2.gml,negative,children with autism,13,0.011413521,0.020969277,0.169873229
u_Gc_negative2.gml,negative,children with severe ASDs,1,0.000877963,0,0.245051635
u_Gc_negative2.gml,negative,chronic disease,4,0.003511853,0.001809547,0.28382756
u_Gc_negative2.gml,negative,cigarettes,2,0.001755926,0,0.219164903
u_Gc_negative2.gml,negative,circuit court,1,0.000877963,0,0.204158451
u_Gc_negative2.gml,negative,citizens,4,0.003511853,0.00526315,0.175853018
u_Gc_negative2.gml,negative,claims,1,0.000877963,0,0.215924171
u_Gc_negative2.gml,negative,clinical research,1,0.000877963,0,0.217823676
u_Gc_negative2.gml,negative,clinical trials,4,0.003511853,0.002367846,0.283756851
u_Gc_negative2.gml,negative,cod-liver oil,3,0.002633889,0.007506838,0.245632952
u_Gc_negative2.gml,negative,coercion methods,4,0.003511853,0.003431805,0.213977081
u_Gc_negative2.gml,negative,collagen,3,0.002633889,0.00351031,0.167796111
u_Gc_negative2.gml,negative,college campuses,1,0.000877963,0,0.180050585
u_Gc_negative2.gml,negative,coma,1,0.000877963,0,0.182269163
u_Gc_negative2.gml,negative,compassion,1,0.000877963,0,0.232496428
u_Gc_negative2.gml,negative,compensation,1,0.000877963,0,0.215924171
u_Gc_negative2.gml,negative,compensation claims,1,0.000877963,0,0.177663391
u_Gc_negative2.gml,negative,complicated,1,0.000877963,0,0.215924171
u_Gc_negative2.gml,negative,complications,1,0.000877963,0,0.195603641
u_Gc_negative2.gml,negative,compromised immunity,6,0.005267779,0.01031209,0.277263875
u_Gc_negative2.gml,negative,conclusion,1,0.000877963,0,0.227936762
u_Gc_negative2.gml,negative,conflict of interest,2,0.001755926,0,0.254014273
u_Gc_negative2.gml,negative,connective tissue disorders,1,0.000877963,0,0.161537371
u_Gc_negative2.gml,negative,conscientious belief exemption,1,0.000877963,0,0.206041968
u_Gc_negative2.gml,negative,consent for vaccines,2,0.001755926,0.001755926,0.202344999
u_Gc_negative2.gml,negative,consumers,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,control group,1,0.000877963,0,0.23301964
u_Gc_negative2.gml,negative,controlled trials,1,0.000877963,0,0.149710831
u_Gc_negative2.gml,negative,controversial,1,0.000877963,0,0.235039208
u_Gc_negative2.gml,negative,controversial findings,1,0.000877963,0,0.17299514
u_Gc_negative2.gml,negative,convenience,1,0.000877963,0,0.246750433
u_Gc_negative2.gml,negative,conventional health experts,1,0.000877963,0,0.227936762
u_Gc_negative2.gml,negative,conversation about vaccination,3,0.002633889,3.14E-05,0.22090768
u_Gc_negative2.gml,negative,convulsions,1,0.000877963,0,0.20284951
u_Gc_negative2.gml,negative,corporate constructed,1,0.000877963,0,0.214137996
u_Gc_negative2.gml,negative,corporate interests,1,0.000877963,0,0.21912274
u_Gc_negative2.gml,negative,corporate-controlled science,1,0.000877963,0,0.21912274
u_Gc_negative2.gml,negative,corporate-funded make-believe science tabloids,1,0.000877963,0,0.149005756
u_Gc_negative2.gml,negative,cough,1,0.000877963,0,0.218241042
u_Gc_negative2.gml,negative,courage,1,0.000877963,0,0.202273131
u_Gc_negative2.gml,negative,court of law,1,0.000877963,0,0.175690267
u_Gc_negative2.gml,negative,cover-up,3,0.002633889,0.002057621,0.242701896
u_Gc_negative2.gml,negative,covering up deaths,1,0.000877963,0,0.224168471
u_Gc_negative2.gml,negative,covering up side effects,1,0.000877963,0,0.224168471
u_Gc_negative2.gml,negative,cow skin,1,0.000877963,0,0.161537371
u_Gc_negative2.gml,negative,cranial nerve paralysis,1,0.000877963,0,0.20284951
u_Gc_negative2.gml,negative,crazy approach,2,0.001755926,0.001755926,0.154043819
u_Gc_negative2.gml,negative,crime against children,1,0.000877963,0,0.221984019
u_Gc_negative2.gml,negative,criminal,2,0.001755926,0.001755926,0.242391998
u_Gc_negative2.gml,negative,criminal conspiracy,2,0.001755926,0.000140902,0.235039208
u_Gc_negative2.gml,negative,criminal fraud,1,0.000877963,0,0.218199234
u_Gc_negative2.gml,negative,criminal mafia,1,0.000877963,0,0.223860063
u_Gc_negative2.gml,negative,criminal side,1,0.000877963,0,0.246750433
u_Gc_negative2.gml,negative,critical thinking,5,0.004389816,0.005672151,0.205077422
u_Gc_negative2.gml,negative,culprit,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,cumulative effect of vaccines,1,0.000877963,0,0.209992625
u_Gc_negative2.gml,negative,custody of children,1,0.000877963,0,0.19964943
u_Gc_negative2.gml,negative,dangerous medical intervention,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,deadly diseases,1,0.000877963,0,0.263779528
u_Gc_negative2.gml,negative,death from car accident,1,0.000877963,0,0.189485942
u_Gc_negative2.gml,negative,death from congenital disease,1,0.000877963,0,0.189485942
u_Gc_negative2.gml,negative,death from congenital malformation,1,0.000877963,0,0.189485942
u_Gc_negative2.gml,negative,death from heart disease,1,0.000877963,0,0.189485942
u_Gc_negative2.gml,negative,death from murder,1,0.000877963,0,0.189485942
u_Gc_negative2.gml,negative,death from stomach ulcers,1,0.000877963,0,0.189485942
u_Gc_negative2.gml,negative,death from suicide,1,0.000877963,0,0.189485942
u_Gc_negative2.gml,negative,deaths,13,0.011413521,0.019044575,0.273272553
u_Gc_negative2.gml,negative,deaths from influenza,1,0.000877963,0,0.164738212
u_Gc_negative2.gml,negative,deaths from pneuomnia,1,0.000877963,0,0.164738212
u_Gc_negative2.gml,negative,debate,2,0.001755926,0,0.269012754
u_Gc_negative2.gml,negative,deceitful social engineering,1,0.000877963,0,0.246750433
u_Gc_negative2.gml,negative,defective vaccines,2,0.001755926,0,0.240244674
u_Gc_negative2.gml,negative,delaying vaccinations,2,0.001755926,1.35E-05,0.173442972
u_Gc_negative2.gml,negative,deliberate release of pathogens,1,0.000877963,0,0.217823676
u_Gc_negative2.gml,negative,deliberate release of toxins,1,0.000877963,0,0.217823676
u_Gc_negative2.gml,negative,delusional,1,0.000877963,0,0.232496428
u_Gc_negative2.gml,negative,delusions,1,0.000877963,0,0.223992134
u_Gc_negative2.gml,negative,demand for justice,1,0.000877963,0,0.218199234
u_Gc_negative2.gml,negative,demyelination,1,0.000877963,0,0.211082283
u_Gc_negative2.gml,negative,denial,2,0.001755926,0.000203137,0.235281967
u_Gc_negative2.gml,negative,denying responsibility,1,0.000877963,0,0.224168471
u_Gc_negative2.gml,negative,desire by Big Pharma,2,0.001755926,0.001755926,0.191589571
u_Gc_negative2.gml,negative,destructive nature,1,0.000877963,0,0.181745652
u_Gc_negative2.gml,negative,detoxification,2,0.001755926,0,0.247608696
u_Gc_negative2.gml,negative,diabetes,1,0.000877963,0,0.252382008
u_Gc_negative2.gml,negative,diabetes deaths,2,0.001755926,0.001755926,0.21474359
u_Gc_negative2.gml,negative,digestive tract,1,0.000877963,0,0.107849635
u_Gc_negative2.gml,negative,diptheria vaccine,2,0.001755926,0,0.216416492
u_Gc_negative2.gml,negative,disability,4,0.003511853,0.003045569,0.281930693
u_Gc_negative2.gml,negative,disabled children,4,0.003511853,0.00262926,0.264146568
u_Gc_negative2.gml,negative,disclosure,1,0.000877963,0,0.228990752
u_Gc_negative2.gml,negative,discrimination,5,0.004389816,0.006183808,0.225321464
u_Gc_negative2.gml,negative,disease,6,0.005267779,0.01622164,0.265130354
u_Gc_negative2.gml,negative,distractions,3,0.002633889,0.001072457,0.187458855
u_Gc_negative2.gml,negative,dizziness,2,0.001755926,0.000801068,0.211946409
u_Gc_negative2.gml,negative,doctors,40,0.035118525,0.086255925,0.302844988
u_Gc_negative2.gml,negative,dramatic rise,1,0.000877963,0,0.201700018
u_Gc_negative2.gml,negative,drownings,1,0.000877963,0,0.145225041
u_Gc_negative2.gml,negative,drug companies,13,0.011413521,0.030788178,0.280680138
u_Gc_negative2.gml,negative,drug industry's greed,1,0.000877963,0,0.182094325
u_Gc_negative2.gml,negative,drugs,1,0.000877963,0,0.136407186
u_Gc_negative2.gml,negative,early immunization,1,0.000877963,0,0.198018081
u_Gc_negative2.gml,negative,early intervention,1,0.000877963,0,0.218618042
u_Gc_negative2.gml,negative,education,2,0.001755926,6.17E-07,0.184036193
u_Gc_negative2.gml,negative,effective,4,0.003511853,0.000762208,0.26661985
u_Gc_negative2.gml,negative,efficacy,3,0.002633889,0.00454902,0.271837709
u_Gc_negative2.gml,negative,elderly,6,0.005267779,0.009522473,0.245368376
u_Gc_negative2.gml,negative,electromagnetic fields,1,0.000877963,0,0.245262705
u_Gc_negative2.gml,negative,elopement,1,0.000877963,0,0.145225041
u_Gc_negative2.gml,negative,emergency room visits,1,0.000877963,0,0.185959184
u_Gc_negative2.gml,negative,employers,2,0.001755926,1.22E-06,0.191815426
u_Gc_negative2.gml,negative,employment laws,1,0.000877963,0,0.221552227
u_Gc_negative2.gml,negative,encephalitis,1,0.000877963,0,0.173522243
u_Gc_negative2.gml,negative,encephalopathy,7,0.006145742,0.005555099,0.277398928
u_Gc_negative2.gml,negative,endangered children,1,0.000877963,0,0.128933665
u_Gc_negative2.gml,negative,endotoxins,1,0.000877963,0,0.245262705
u_Gc_negative2.gml,negative,environmental chemicals,2,0.001755926,0,0.245315529
u_Gc_negative2.gml,negative,environmental issues,1,0.000877963,0,0.181081081
u_Gc_negative2.gml,negative,epidemic proportions,1,0.000877963,0,0.218241042
u_Gc_negative2.gml,negative,escalating health conditions,1,0.000877963,0,0.203138933
u_Gc_negative2.gml,negative,essential oils,3,0.002633889,0.00351031,0.218408437
u_Gc_negative2.gml,negative,ethical track record,4,0.003511853,0.000179931,0.22146607
u_Gc_negative2.gml,negative,ethicality,1,0.000877963,0,0.170203228
u_Gc_negative2.gml,negative,ethylmercury,3,0.002633889,0.000475653,0.264024108
u_Gc_negative2.gml,negative,everyone,2,0.001755926,0.000100701,0.185203252
u_Gc_negative2.gml,negative,evidence,11,0.009657594,0.005269239,0.279646452
u_Gc_negative2.gml,negative,ex-models,2,0.001755926,0.000626318,0.247824195
u_Gc_negative2.gml,negative,exemptions,2,0.001755926,0.001755926,0.246857391
u_Gc_negative2.gml,negative,expensive anti-narcolepsy drugs,2,0.001755926,0.001755926,0.152865387
u_Gc_negative2.gml,negative,experts,1,0.000877963,0,0.20284951
u_Gc_negative2.gml,negative,exposures,2,0.001755926,0.001755926,0.245368376
u_Gc_negative2.gml,negative,extensive medication,2,0.001755926,7.71E-07,0.126471241
u_Gc_negative2.gml,negative,extraordinary powers,1,0.000877963,0,0.175690267
u_Gc_negative2.gml,negative,extreme challenges,1,0.000877963,0,0.245262705
u_Gc_negative2.gml,negative,eye pain,1,0.000877963,0,0.20284951
u_Gc_negative2.gml,negative,facts,2,0.001755926,0.000222384,0.236995422
u_Gc_negative2.gml,negative,failure,2,0.001755926,0.000179588,0.205225225
u_Gc_negative2.gml,negative,fall,2,0.001755926,0.000642359,0.211160549
u_Gc_negative2.gml,negative,false grounds,2,0.001755926,0,0.197229437
u_Gc_negative2.gml,negative,false sense of security,1,0.000877963,0,0.159747546
u_Gc_negative2.gml,negative,falsifying drug study results,1,0.000877963,0,0.224168471
u_Gc_negative2.gml,negative,families,1,0.000877963,0,0.216498764
u_Gc_negative2.gml,negative,families who decline vaccines,3,0.002633889,0.005916213,0.24804007
u_Gc_negative2.gml,negative,family member,3,0.002633889,3.60E-05,0.22150914
u_Gc_negative2.gml,negative,fear,1,0.000877963,0,0.234942244
u_Gc_negative2.gml,negative,federal level,1,0.000877963,0,0.179936809
u_Gc_negative2.gml,negative,fetal bovine serum,2,0.001755926,0.001755926,0.228439631
u_Gc_negative2.gml,negative,fetal development,2,0.001755926,0.001755926,0.187150838
u_Gc_negative2.gml,negative,fetal toxin,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,fever,3,0.002633889,0.010894699,0.225232351
u_Gc_negative2.gml,negative,fiction and reality,1,0.000877963,0,0.168192558
u_Gc_negative2.gml,negative,fighting,1,0.000877963,0,0.215924171
u_Gc_negative2.gml,negative,financial collusion,1,0.000877963,0,0.246750433
u_Gc_negative2.gml,negative,financial compensation,6,0.005267779,0.005623442,0.254070935
u_Gc_negative2.gml,negative,financial influence,3,0.002633889,0.006687067,0.258511121
u_Gc_negative2.gml,negative,first-world nations,3,0.002633889,0.000393631,0.269585799
u_Gc_negative2.gml,negative,flu season,1,0.000877963,0,0.214824594
u_Gc_negative2.gml,negative,flu shot campaign,1,0.000877963,0,0.134776949
u_Gc_negative2.gml,negative,flu shot ingredients,1,0.000877963,0,0.189612119
u_Gc_negative2.gml,negative,flu shot toxins,1,0.000877963,0,0.20891416
u_Gc_negative2.gml,negative,flu shot while pregnant,1,0.000877963,0,0.243012588
u_Gc_negative2.gml,negative,flu shots,30,0.026338894,0.057609412,0.303733333
u_Gc_negative2.gml,negative,flu-related deaths,1,0.000877963,0,0.23301964
u_Gc_negative2.gml,negative,flu-related doctor visits,1,0.000877963,0,0.23301964
u_Gc_negative2.gml,negative,flu-related hospitalizations,1,0.000877963,0,0.23301964
u_Gc_negative2.gml,negative,folate,1,0.000877963,0,0.137311634
u_Gc_negative2.gml,negative,folic acid,5,0.004389816,0.010503155,0.159144893
u_Gc_negative2.gml,negative,food,1,0.000877963,0,0.252382008
u_Gc_negative2.gml,negative,food supply,3,0.002633889,0.000597432,0.229405841
u_Gc_negative2.gml,negative,for sale,1,0.000877963,0,0.21912274
u_Gc_negative2.gml,negative,formaldehyde,10,0.008779631,0.003336613,0.277534113
u_Gc_negative2.gml,negative,former cheerleaders,2,0.001755926,0.000626318,0.247824195
u_Gc_negative2.gml,negative,formula,5,0.004389816,0.002524749,0.20611654
u_Gc_negative2.gml,negative,fraud,1,0.000877963,0,0.218199234
u_Gc_negative2.gml,negative,fraudulent,1,0.000877963,0,0.246750433
