name,sentiment,node,degree,deg cent,bet cent,clo cent,eigen cent,central
u_Gc_positive2.gml,positive,repetitive behaviors,1,0.001712329,0,0.125321888,0.002098121,N
u_Gc_positive2.gml,positive,unable to speak,1,0.001712329,0,0.125321888,0.002098121,N
u_Gc_positive2.gml,positive,Federal Circuit,1,0.001712329,0,0.133516232,0.002071356,N
u_Gc_positive2.gml,positive,The Lancet,1,0.001712329,0,0.133516232,0.002071356,N
u_Gc_positive2.gml,positive,vaccinations should be voluntary,1,0.001712329,0,0.161014613,0.00207039,N
u_Gc_positive2.gml,positive,Department of Public Health Immunization Program,1,0.001712329,0,0.156316916,0.001816981,N
u_Gc_positive2.gml,positive,vaccine information sources,1,0.001712329,0,0.151767152,0.001743507,N
u_Gc_negative2.gml,negative,vaccines,120,0.105355575,0.328040066,0.358176101,1,Y
u_Gc_negative2.gml,negative,children,71,0.062335382,0.188876237,0.337481481,0.6188,Y
u_Gc_negative2.gml,negative,thimerosal,67,0.058823529,0.08686225,0.320935475,0.5248,Y
u_Gc_negative2.gml,negative,CDC,60,0.052677788,0.127408409,0.319674432,0.5054,Y
u_Gc_negative2.gml,negative,vaccine industry,59,0.051799824,0.12125537,0.327487062,0.4898,Y
u_Gc_negative2.gml,negative,mercury,38,0.033362599,0.062865773,0.324501425,0.444,Y
u_Gc_negative2.gml,negative,autism,44,0.038630378,0.102846438,0.324871649,0.3894,Y
u_Gc_negative2.gml,negative,flu shots,30,0.026338894,0.057609412,0.303733333,0.3367,Y
u_Gc_negative2.gml,negative,mainstream media,40,0.035118525,0.062386652,0.307008086,0.3342,Y
u_Gc_negative2.gml,negative,doctors,40,0.035118525,0.086255925,0.302844988,0.2862,Y
u_Gc_negative2.gml,negative,SB 277,26,0.022827041,0.032640835,0.307173679,0.2659,N
u_Gc_negative2.gml,negative,vaccine ingredients,21,0.018437226,0.045327521,0.298950131,0.2632,N
u_Gc_negative2.gml,negative,mandatory vaccines,29,0.025460931,0.058323526,0.296923879,0.2457,N
u_Gc_negative2.gml,negative,pharmaceutical companies,30,0.026338894,0.055248299,0.288866345,0.24,N
u_Gc_negative2.gml,negative,vaccine-autism link,19,0.016681299,0.027300945,0.295154185,0.2041,N
u_Gc_negative2.gml,negative,toxic chemical ingredients,11,0.009657594,0.016545017,0.295844156,0.1999,N
u_Gc_negative2.gml,negative,aluminum,12,0.010535558,0.005261256,0.282350025,0.1889,N
u_Gc_negative2.gml,negative,vaccination,27,0.023705004,0.043844858,0.285249186,0.1853,N
u_Gc_negative2.gml,negative,monosodium glutamate,15,0.013169447,0.017265562,0.281721494,0.1811,N
u_Gc_negative2.gml,negative,hepatitis B vaccine,19,0.016681299,0.017976537,0.279715128,0.1793,N
u_Gc_negative2.gml,negative,vaccine-injured children,16,0.01404741,0.026296517,0.2885736,0.1763,N
u_Gc_negative2.gml,negative,vaccine safety,17,0.014925373,0.039941223,0.2933299,0.1721,N
u_Gc_negative2.gml,negative,evidence,11,0.009657594,0.005269239,0.279646452,0.1655,N
u_Gc_negative2.gml,negative,informed consent,21,0.018437226,0.048454655,0.284536598,0.1643,N
u_Gc_negative2.gml,negative,intelligent questions,11,0.009657594,0.015352363,0.290487121,0.1612,N
u_Gc_negative2.gml,negative,formaldehyde,10,0.008779631,0.003336613,0.277534113,0.1609,N
u_Gc_negative2.gml,negative,pregnant women,8,0.007023705,0.007586343,0.278144078,0.1598,N
u_Gc_negative2.gml,negative,pandemic H1N1 swine flu vaccine,21,0.018437226,0.023295879,0.277398928,0.1595,N
u_Gc_negative2.gml,negative,Big Pharma,12,0.010535558,0.014232318,0.28835443,0.1591,N
u_Gc_negative2.gml,negative,vaccines are safe,9,0.007901668,0.018894315,0.289453621,0.1565,N
u_Gc_negative2.gml,negative,quackery,5,0.004389816,0.003156426,0.284607696,0.1552,N
u_Gc_negative2.gml,negative,vaccine damage,14,0.012291484,0.020623574,0.287917088,0.1547,N
u_Gc_negative2.gml,negative,SV40,19,0.016681299,0.023743457,0.278824969,0.1545,N
u_Gc_negative2.gml,negative,science,16,0.01404741,0.030354008,0.280541872,0.1531,N
u_Gc_negative2.gml,negative,people,21,0.018437226,0.047392002,0.278416035,0.1497,N
u_Gc_negative2.gml,negative,neurotoxin,9,0.007901668,0.006521358,0.264637546,0.149,N
u_Gc_negative2.gml,negative,public health,7,0.006145742,0.009535155,0.285320641,0.1486,N
u_Gc_negative2.gml,negative,vaccine efficacy,10,0.008779631,0.010524554,0.284252558,0.142,N
u_Gc_negative2.gml,negative,vaccine additives,11,0.009657594,0.001997583,0.268695447,0.1412,N
u_Gc_negative2.gml,negative,scientific fraud,17,0.014925373,0.021655478,0.279029887,0.1403,N
u_Gc_negative2.gml,negative,safe,6,0.005267779,0.001038614,0.272749042,0.1347,N
u_Gc_negative2.gml,negative,compromised immunity,6,0.005267779,0.01031209,0.277263875,0.133461367,N
u_Gc_negative2.gml,negative,California government,8,0.007023705,0.004763312,0.272422865,0.132211685,N
u_Gc_negative2.gml,negative,clinical trials,4,0.003511853,0.002367846,0.283756851,0.130737328,N
u_Gc_negative2.gml,negative,United States,23,0.020193152,0.044910182,0.276121212,0.127000096,N
u_Gc_negative2.gml,negative,chronic disease,4,0.003511853,0.001809547,0.28382756,0.126928505,N
u_Gc_negative2.gml,negative,antibiotics,6,0.005267779,0.003967129,0.279783837,0.126836776,N
u_Gc_negative2.gml,negative,deaths,13,0.011413521,0.019044575,0.273272553,0.126468592,N
u_Gc_negative2.gml,negative,Americans,7,0.006145742,0.005738145,0.277263875,0.126277501,N
u_Gc_negative2.gml,negative,drug companies,13,0.011413521,0.030788178,0.280680138,0.125420584,N
u_Gc_negative2.gml,negative,encephalopathy,7,0.006145742,0.005555099,0.277398928,0.124445812,N
u_Gc_negative2.gml,negative,disability,4,0.003511853,0.003045569,0.281930693,0.123532514,N
u_Gc_negative2.gml,negative,genetically susceptible children,10,0.008779631,0.018131882,0.277534113,0.123525048,N
u_Gc_negative2.gml,negative,thimerosal phase out,5,0.004389816,0.003953741,0.276188167,0.122818236,N
u_Gc_negative2.gml,negative,genetic predisposition,8,0.007023705,0.019875379,0.276255154,0.121894002,N
u_Gc_negative2.gml,negative,brain damaged and autistic,2,0.001755926,0,0.281443044,0.120689463,N
u_Gc_negative2.gml,negative,single visit,3,0.002633889,0,0.281443044,0.120689463,N
u_Gc_negative2.gml,negative,toxic adjuvants,2,0.001755926,0,0.281443044,0.120689463,N
u_Gc_negative2.gml,negative,widespread health problems,2,0.001755926,0,0.281443044,0.120689463,N
u_Gc_negative2.gml,negative,National Vaccine Injury Compensation Program,17,0.014925373,0.029873473,0.27532028,0.120552327,N
u_Gc_negative2.gml,negative,safe level,3,0.002633889,0.00055821,0.270739244,0.119852675,N
u_Gc_negative2.gml,negative,trace amounts of thimerosal,6,0.005267779,0.004314463,0.277263875,0.119129907,N
u_Gc_negative2.gml,negative,measles,22,0.019315189,0.044372738,0.27909826,0.118636492,N
u_Gc_negative2.gml,negative,additive,2,0.001755926,0,0.271708015,0.113797757,N
u_Gc_negative2.gml,negative,words,2,0.001755926,0,0.275386847,0.111286203,N
u_Gc_negative2.gml,negative,lies,9,0.007901668,0.010405214,0.273141487,0.110937036,N
u_Gc_negative2.gml,negative,safety,3,0.002633889,0.002697378,0.272879732,0.11052041,N
u_Gc_negative2.gml,negative,preservative,6,0.005267779,0.002148369,0.265625,0.108431335,N
u_Gc_negative2.gml,negative,infectious diseases,6,0.005267779,0.008365978,0.27605429,0.104014797,N
u_Gc_negative2.gml,negative,pandemic H1N1 swine flu,4,0.003511853,0.004403111,0.273535062,0.10387401,N
u_Gc_negative2.gml,negative,childhood diseases,4,0.003511853,0.006368945,0.271190476,0.103392214,N
u_Gc_negative2.gml,negative,Matthew Downing,6,0.005267779,0.004718073,0.271902602,0.103294335,N
u_Gc_negative2.gml,negative,righteous anger,3,0.002633889,0.00547494,0.276255154,0.101715821,N
u_Gc_negative2.gml,negative,Merck,21,0.018437226,0.030796585,0.263779528,0.099193573,N
u_Gc_negative2.gml,negative,side effects,3,0.002633889,0.001235419,0.271578445,0.097730691,N
u_Gc_negative2.gml,negative,public health officials,5,0.004389816,0.007578711,0.271708015,0.096602607,N
u_Gc_negative2.gml,negative,GlaxoSmithKine's Energix B,5,0.004389816,0.003737469,0.267496477,0.096538729,N
u_Gc_negative2.gml,negative,vaccine reactions,10,0.008779631,0.005511626,0.267496477,0.094931891,N
u_Gc_negative2.gml,negative,effective,4,0.003511853,0.000762208,0.26661985,0.094592152,N
u_Gc_negative2.gml,negative,polio vaccine,12,0.010535558,0.009800969,0.256012587,0.094498847,N
u_Gc_negative2.gml,negative,neurological disorders,5,0.004389816,0.000439436,0.261538462,0.093236657,N
u_Gc_negative2.gml,negative,shingles vaccine,16,0.01404741,0.022031859,0.251879699,0.093028081,N
u_Gc_negative2.gml,negative,first-world nations,3,0.002633889,0.000393631,0.269585799,0.092971535,N
u_Gc_negative2.gml,negative,immunity,9,0.007901668,0.005278307,0.271255061,0.092482115,N
u_Gc_negative2.gml,negative,simultaneous vaccinations,6,0.005267779,0.002337893,0.26574895,0.091413608,N
u_Gc_negative2.gml,negative,injury,7,0.006145742,0.00378243,0.262502881,0.090525516,N
u_Gc_negative2.gml,negative,debate,2,0.001755926,0,0.269012754,0.089628011,N
u_Gc_negative2.gml,negative,harm,3,0.002633889,0.002468385,0.266682276,0.088085693,N
u_Gc_negative2.gml,negative,efficacy,3,0.002633889,0.00454902,0.271837709,0.08662258,N
u_Gc_negative2.gml,negative,neurological damage,7,0.006145742,0.009377902,0.26359639,0.085855531,N
u_Gc_negative2.gml,negative,Jim Carrey,7,0.006145742,0.003922486,0.263048499,0.085644388,N
u_Gc_negative2.gml,negative,government,10,0.008779631,0.010356035,0.262805722,0.084892249,N
u_Gc_negative2.gml,negative,infants,6,0.005267779,0.002545783,0.265873016,0.084705448,N
u_Gc_negative2.gml,negative,harmful toxins,2,0.001755926,4.58E-05,0.264146568,0.084398023,N
u_Gc_negative2.gml,negative,you,10,0.008779631,0.006937566,0.259217114,0.084369957,N
u_Gc_negative2.gml,negative,narcolepsy,12,0.010535558,0.023714841,0.260640732,0.083899097,N
u_Gc_negative2.gml,negative,African women,3,0.002633889,0.002624737,0.265997198,0.083715378,N
u_Gc_negative2.gml,negative,neurotoxic,4,0.003511853,2.13E-05,0.256070144,0.083561235,N
u_Gc_negative2.gml,negative,improved living conditions,2,0.001755926,0,0.26574895,0.081804257,N
u_Gc_negative2.gml,negative,disease,6,0.005267779,0.01622164,0.265130354,0.081224385,N
u_Gc_negative2.gml,negative,scientifically irresponsible assertion,2,0.001755926,0.000326224,0.269203498,0.080766588,N
u_Gc_negative2.gml,negative,ethylmercury,3,0.002633889,0.000475653,0.264024108,0.080543136,N
u_Gc_negative2.gml,negative,adverse effects,20,0.017559263,0.035404459,0.254411436,0.080429986,N
u_Gc_negative2.gml,negative,abortion chemicals,2,0.001755926,0,0.264514631,0.080210371,N
u_Gc_negative2.gml,negative,parents,19,0.016681299,0.027061835,0.253505453,0.079635356,N
u_Gc_negative2.gml,negative,heavy metals,2,0.001755926,0.001520878,0.267936956,0.079250251,N
u_Gc_negative2.gml,negative,vaccination exemptions,10,0.008779631,0.011633659,0.259453303,0.079021092,N
u_Gc_negative2.gml,negative,disabled children,4,0.003511853,0.00262926,0.264146568,0.078970841,N
u_Gc_negative2.gml,negative,sick children,4,0.003511853,0.00262926,0.264146568,0.078970841,N
u_Gc_negative2.gml,negative,autism risk,2,0.001755926,0,0.254014273,0.078784963,N
u_Gc_negative2.gml,negative,high risk of autism,2,0.001755926,0,0.254014273,0.078784963,N
u_Gc_negative2.gml,negative,high risk of non-organic sleep disorder,2,0.001755926,0,0.254014273,0.078784963,N
u_Gc_negative2.gml,negative,high risk of speech disorder,2,0.001755926,0,0.254014273,0.078784963,N
u_Gc_negative2.gml,negative,toxic substances,2,0.001755926,0.000572434,0.268505422,0.078289032,N
u_Gc_negative2.gml,negative,CDC documents,3,0.002633889,0.002312275,0.264576074,0.077498938,N
u_Gc_negative2.gml,negative,problem,2,0.001755926,0.007221519,0.267245425,0.077459771,N
u_Gc_negative2.gml,negative,Rep. Bill Posey,8,0.007023705,0.006048615,0.25452514,0.077254785,N
u_Gc_negative2.gml,negative,brain inflammation,2,0.001755926,0.002987812,0.265192084,0.076975305,N
u_Gc_negative2.gml,negative,pneumonia,2,0.001755926,0.002987812,0.265192084,0.076975305,N
u_Gc_negative2.gml,negative,autoimmune disorder,2,0.001755926,0.001181312,0.264637546,0.076610547,N
u_Gc_negative2.gml,negative,immune system,2,0.001755926,0.001181312,0.264637546,0.076610547,N
u_Gc_negative2.gml,negative,vaccine dangers,4,0.003511853,0.004421804,0.264883721,0.076453933,N
u_Gc_negative2.gml,negative,mentally challenged,3,0.002633889,0.00351031,0.264024108,0.076163637,N
u_Gc_negative2.gml,negative,widespread fear,2,0.001755926,0.00395492,0.264269142,0.075365009,N
u_Gc_negative2.gml,negative,black children,2,0.001755926,0.005258521,0.264146568,0.075309506,N
u_Gc_negative2.gml,negative,population,2,0.001755926,0.003508767,0.264024108,0.075117605,N
u_Gc_negative2.gml,negative,genetically engineered human protein,2,0.001755926,0.001755926,0.263901761,0.074928536,N
u_Gc_negative2.gml,negative,reactions,2,0.001755926,0.001755926,0.263901761,0.074928536,N
u_Gc_negative2.gml,negative,rational doctor,5,0.004389816,0.001013961,0.250164727,0.074549299,N
u_Gc_negative2.gml,negative,rational scientist,5,0.004389816,0.001013961,0.250164727,0.074549299,N
u_Gc_negative2.gml,negative,Dr. Paul Offit,16,0.01404741,0.015899039,0.260581103,0.073913694,N
u_Gc_negative2.gml,negative,thimerosal-free,5,0.004389816,0.000688655,0.251434879,0.073857326,N
u_Gc_negative2.gml,negative,benefit,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,dangerous medical intervention,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,deadly diseases,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,Dr. Suzanne Humphries,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,good plumbing,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,improved healthcare,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,improved santitation,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,ineffective,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,lifelong immunity,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,more severe autism,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,neurotoxins,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,schedule,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,school,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,students,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,trustworthy,1,0.000877963,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,unsafe,2,0.001755926,0,0.263779528,0.07373421,N
u_Gc_negative2.gml,negative,toxic vaccines,2,0.001755926,0.000419071,0.262745098,0.073274013,N
u_Gc_negative2.gml,negative,CDC website,8,0.007023705,0.004696881,0.253392659,0.073135218,N
u_Gc_negative2.gml,negative,human biology,4,0.003511853,0.000136769,0.250054885,0.072836566,N
u_Gc_negative2.gml,negative,parents of vaccine-injured children,5,0.004389816,0.002941847,0.265810968,0.072821121,N
u_Gc_negative2.gml,negative,FDA,7,0.006145742,0.0054379,0.258218091,0.072027737,N
u_Gc_negative2.gml,negative,vaccine violence,4,0.003511853,3.74E-05,0.258101065,0.071549251,N
u_Gc_negative2.gml,negative,vaccination issue,4,0.003511853,0.000986278,0.260879524,0.071376906,N
u_Gc_negative2.gml,negative,measles cases,16,0.01404741,0.018787075,0.248256321,0.069953096,N
u_Gc_negative2.gml,negative,childhood vaccines,6,0.005267779,0.004442085,0.253731343,0.069787187,N
u_Gc_negative2.gml,negative,annual flu shot,5,0.004389816,0.002982189,0.258922482,0.069114998,N
u_Gc_negative2.gml,negative,link,2,0.001755926,0,0.259749145,0.06880038,N
u_Gc_negative2.gml,negative,statistics,4,0.003511853,0.007638347,0.25458203,0.067279686,N
u_Gc_negative2.gml,negative,glutathione,3,0.002633889,0.000343595,0.258276644,0.066265477,N
u_Gc_negative2.gml,negative,public,10,0.008779631,0.011141319,0.254866861,0.066135936,N
u_Gc_negative2.gml,negative,conflict of interest,2,0.001755926,0,0.254014273,0.063870753,N
u_Gc_negative2.gml,negative,cataplexy,4,0.003511853,0.004297203,0.255095185,0.063263781,N
u_Gc_negative2.gml,negative,holocaust,5,0.004389816,0.005957237,0.253957637,0.062670948,N
u_Gc_negative2.gml,negative,severe brain damage,2,0.001755926,0,0.254752852,0.060048066,N
u_Gc_negative2.gml,negative,victims,4,0.003511853,0.002633923,0.257110609,0.058953175,N
u_Gc_negative2.gml,negative,financial compensation,6,0.005267779,0.005623442,0.254070935,0.058921836,N
u_Gc_negative2.gml,negative,vaccine scientists meeting,3,0.002633889,0,0.243532179,0.057966043,N
u_Gc_negative2.gml,negative,asthma,3,0.002633889,0.000789551,0.255381166,0.057628561,N
u_Gc_negative2.gml,negative,legal immunity,2,0.001755926,0.000369745,0.256762849,0.0571937,N
u_Gc_negative2.gml,negative,brain-damaged,2,0.001755926,0,0.254070935,0.057068553,N
u_Gc_negative2.gml,negative,CDC whistleblower,2,0.001755926,0.000448874,0.259394215,0.056397725,N
u_Gc_negative2.gml,negative,International Business Times,4,0.003511853,0.010489268,0.25458203,0.056113106,N
u_Gc_negative2.gml,negative,vaccine apologists,4,0.003511853,0.003868929,0.253787879,0.054792343,N
u_Gc_negative2.gml,negative,shingles vaccine ingredients,12,0.010535558,0.023914455,0.233928938,0.054110602,N
u_Gc_negative2.gml,negative,scientists,3,0.002633889,0.001810391,0.245157124,0.053703675,N
u_Gc_negative2.gml,negative,American Academy of Pediatrics,2,0.001755926,0.00054964,0.258276644,0.053445795,N
u_Gc_negative2.gml,negative,Baby Boomers,5,0.004389816,0.008895596,0.253901025,0.053390178,N
u_Gc_negative2.gml,negative,vaccine injuries,11,0.009657594,0.011800119,0.247447317,0.05318568,N
u_Gc_negative2.gml,negative,seasonal flu shot,2,0.001755926,0.00044821,0.251768347,0.05315636,N
u_Gc_negative2.gml,negative,financial influence,3,0.002633889,0.006687067,0.258511121,0.052726782,N
u_Gc_negative2.gml,negative,parent's right,2,0.001755926,0,0.252437943,0.052639693,N
u_Gc_negative2.gml,negative,measles decline,7,0.006145742,0.009861399,0.248472949,0.052588231,N
u_Gc_negative2.gml,negative,studies,6,0.005267779,0.002013055,0.24600432,0.052398662,N
u_Gc_negative2.gml,negative,Rho-GAM shots,2,0.001755926,0,0.244315744,0.052103321,N
u_Gc_negative2.gml,negative,vaccine choices,10,0.008779631,0.007674891,0.238284519,0.051939642,N
u_Gc_negative2.gml,negative,vaccine story,7,0.006145742,0.007976032,0.25032967,0.051758994,N
u_Gc_negative2.gml,negative,Nichole Rolfe,18,0.015803336,0.027633638,0.234410373,0.051719905,N
u_Gc_negative2.gml,negative,Global Post,3,0.002633889,0.001161501,0.252605899,0.050887368,N
u_Gc_negative2.gml,negative,lawsuit,5,0.004389816,0.012896064,0.256473767,0.050809083,N
u_Gc_negative2.gml,negative,Ryan Mojabi,4,0.003511853,8.00E-05,0.254127622,0.050647621,N
u_Gc_negative2.gml,negative,USDA food donations,4,0.003511853,0.00526315,0.252717994,0.050388935,N
u_Gc_negative2.gml,negative,genetic correlation,2,0.001755926,0.000240725,0.258218091,0.049920773,N
u_Gc_negative2.gml,negative,Big Tobacco,2,0.001755926,0.000241317,0.248907343,0.049868498,N
u_Gc_negative2.gml,negative,hepatitis B,9,0.007901668,0.012503437,0.243116329,0.049401789,N
u_Gc_negative2.gml,negative,measles cycle,3,0.002633889,2.72E-05,0.245209903,0.049292495,N
u_Gc_negative2.gml,negative,number of recommended shots,3,0.002633889,0.00351031,0.252605899,0.049203605,N
u_Gc_negative2.gml,negative,vaccines are not safe,3,0.002633889,0.001867705,0.248689956,0.0488153,N
u_Gc_negative2.gml,negative,shut your mouth and comply,3,0.002633889,0.003782886,0.25093633,0.048792334,N
u_Gc_negative2.gml,negative,chewable multivitamin,2,0.001755926,0.005258521,0.252717994,0.04843986,N
u_Gc_negative2.gml,negative,multi-dose vials,2,0.001755926,0,0.243116329,0.048371777,N
u_Gc_negative2.gml,negative,health,2,0.001755926,0.001755926,0.252493904,0.048059194,N
u_Gc_negative2.gml,negative,trace levels of mercury,2,0.001755926,0.001755926,0.252493904,0.048059194,N
u_Gc_negative2.gml,negative,The Advisory Committee on Immunization Practices,5,0.004389816,0.004280773,0.249890303,0.048055918,N
u_Gc_negative2.gml,negative,infant death after vaccination,6,0.005267779,0.002796121,0.2468039,0.047540033,N
u_Gc_negative2.gml,negative,Octoxinol-9,3,0.002633889,0.000877192,0.247447317,0.0474599,N
u_Gc_negative2.gml,negative,Triton X-100,3,0.002633889,0.000877192,0.247447317,0.0474599,N
u_Gc_negative2.gml,negative,vaccine insert sheets,6,0.005267779,0.00313228,0.244525547,0.047458071,N
u_Gc_negative2.gml,negative,ADHD,1,0.000877963,0,0.252382008,0.046955253,N
u_Gc_negative2.gml,negative,brain dysfunction,1,0.000877963,0,0.252382008,0.046955253,N
u_Gc_negative2.gml,negative,central nervous system inflammatory demyelination,1,0.000877963,0,0.252382008,0.046955253,N
u_Gc_negative2.gml,negative,diabetes,1,0.000877963,0,0.252382008,0.046955253,N
u_Gc_negative2.gml,negative,food,1,0.000877963,0,0.252382008,0.046955253,N
u_Gc_negative2.gml,negative,immune system dysfunction,1,0.000877963,0,0.252382008,0.046955253,N
u_Gc_negative2.gml,negative,learning disabilities,1,0.000877963,0,0.252382008,0.046955253,N
u_Gc_negative2.gml,negative,neonatal infection,1,0.000877963,0,0.252382008,0.046955253,N
u_Gc_negative2.gml,negative,normal life,1,0.000877963,0,0.252382008,0.046955253,N
u_Gc_negative2.gml,negative,traditional medicine,1,0.000877963,0,0.252382008,0.046955253,N
u_Gc_negative2.gml,negative,MMR,7,0.006145742,0.008672795,0.247501086,0.046762004,N
u_Gc_negative2.gml,negative,measles mortality,21,0.018437226,0.025297163,0.233736918,0.04674339,N
u_Gc_negative2.gml,negative,chicken kidney cells,2,0.001755926,0,0.247339848,0.045969128,N
u_Gc_negative2.gml,negative,Polysorbate 80,2,0.001755926,0,0.247339848,0.045969128,N
u_Gc_negative2.gml,negative,Tween 80,2,0.001755926,0,0.247339848,0.045969128,N
u_Gc_negative2.gml,negative,vaccine corruption,2,0.001755926,8.04E-05,0.244840929,0.045682666,N
u_Gc_negative2.gml,negative,should be questioned,3,0.002633889,0.000233429,0.247608696,0.045433685,N
u_Gc_negative2.gml,negative,state level,4,0.003511853,0.003868093,0.249397854,0.045257165,N
u_Gc_negative2.gml,negative,cancer,6,0.005267779,0.000690596,0.244893571,0.045170179,N
u_Gc_negative2.gml,negative,Congress,3,0.002633889,0.002549878,0.247932085,0.04512701,N
u_Gc_negative2.gml,negative,industry-funded findings,2,0.001755926,0.000123053,0.243272106,0.044699001,N
u_Gc_negative2.gml,negative,thimerosal-induced cellular damage,5,0.004389816,0.007014447,0.243428083,0.044636683,N
u_Gc_negative2.gml,negative,newborn boys,2,0.001755926,0,0.247178819,0.044530659,N
u_Gc_negative2.gml,negative,Vaccine Injury Compensation Program,6,0.005267779,0.026762647,0.254014273,0.044377132,N
u_Gc_negative2.gml,negative,elderly,6,0.005267779,0.009522473,0.245368376,0.044178039,N
u_Gc_negative2.gml,negative,bullying,2,0.001755926,0.002911745,0.251268476,0.044026962,N
u_Gc_negative2.gml,negative,adult brain cells,2,0.001755926,7.74E-05,0.24348012,0.043644418,N
u_Gc_negative2.gml,negative,ex-models,2,0.001755926,0.000626318,0.247824195,0.043546195,N
u_Gc_negative2.gml,negative,former cheerleaders,2,0.001755926,0.000626318,0.247824195,0.043546195,N
u_Gc_negative2.gml,negative,Baby Boom,2,0.001755926,0,0.242340426,0.043060921,N
u_Gc_negative2.gml,negative,brain damage,5,0.004389816,0.003232138,0.236798337,0.042847962,N
u_Gc_negative2.gml,negative,behavior changes,7,0.006145742,0.007227229,0.251379386,0.042291903,N
u_Gc_negative2.gml,negative,cover-up,3,0.002633889,0.002057621,0.242701896,0.042282302,N
u_Gc_negative2.gml,negative,measles vaccine,7,0.006145742,0.005671836,0.244578055,0.042153936,N
u_Gc_negative2.gml,negative,lobbying,5,0.004389816,0.032421197,0.249179611,0.04206069,N
u_Gc_negative2.gml,negative,families who decline vaccines,3,0.002633889,0.005916213,0.24804007,0.041808831,N
u_Gc_negative2.gml,negative,Gardasil,16,0.01404741,0.027663506,0.23010101,0.041177752,N
u_Gc_negative2.gml,negative,New York Times,3,0.002633889,0.000927798,0.243272106,0.041157696,N
u_Gc_negative2.gml,negative,swine flu panic campaign,3,0.002633889,0.005261607,0.242598509,0.041105154,N
u_Gc_negative2.gml,negative,cod-liver oil,3,0.002633889,0.007506838,0.245632952,0.040940792,N
u_Gc_negative2.gml,negative,scientific tests,2,0.001755926,0.001182573,0.247986066,0.04042833,N
u_Gc_negative2.gml,negative,defective vaccines,2,0.001755926,0,0.240244674,0.040354071,N
u_Gc_negative2.gml,negative,Washington Post,3,0.002633889,0.000812107,0.240803383,0.040218395,N
u_Gc_negative2.gml,negative,anaphylactic shock,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,autism trigger,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,cellular toxicity,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,consumers,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,culprit,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,fetal toxin,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,flu shot while pregnant,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,human carcinogen,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,immune-system disruptor,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,mercury based preservative,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,metal compounds,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,mutagen,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,reproductive toxin,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,severe autism,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,single dose vaccines,3,0.002633889,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,teratogen,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,The Vaccine and Autism Congressional Hearing,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,top health officials,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,toxic heavy metal,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,trigger,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,WHO vaccine specialists,1,0.000877963,0,0.243012588,0.040063547,N
u_Gc_negative2.gml,negative,bribery,2,0.001755926,0.000441643,0.247393571,0.040010225,N
u_Gc_negative2.gml,negative,vaccine injury denialism,3,0.002633889,0.00197831,0.237094088,0.039991718,N
